playlist_id,track_ids
509,5606 16820 8767 2437 2997 7506 12639 8822 12510 7009
514,17096 2740 17972 14591 1494 6253 18728 5928 1260 3190
515,16686 108 17382 14434 9645 8978 1066 5352 16731 6234
527,4709 12128 5840 20022 20008 14660 16348 20043 14853 19162
528,15558 5881 9034 2088 17715 7400 20408 16820 19555 2418
529,20172 8491 1111 7506 11943 8145 4910 411 868 16494
532,19858 14375 18254 7739 4710 14213 2417 1473 18615 4085
537,15093 20145 6246 19956 12879 8926 233 20373 3875 5658
545,6925 18285 1830 16465 20371 5674 19352 7436 6367 19091
552,19462 18404 16708 1300 8600 16521 8167 11882 17586 3624
554,2674 8956 17239 11107 16973 4965 15578 16820 8749 18381
558,3648 4052 11257 15650 8749 5042 12311 4189 1373 13424
559,4672 6672 3242 17663 18824 2551 9473 19969 10442 7490
564,15722 6223 7416 9940 2000 10834 17663 4253 9580 2359
567,2631 7844 4201 4072 15974 8333 18751 6911 10316 12225
574,8045 9003 18404 7544 2730 4369 12931 9231 1253 4743
580,20172 10848 5606 648 7506 411 4949 4401 14826 10251
581,17154 10100 12311 11233 10419 15167 4603 7460 19243 5668
582,17634 15498 4909 14714 7460 8358 17154 14597 5940 5309
592,9003 8709 2508 16708 19340 4743 9257 1060 16521 18404
595,13980 8956 14395 13237 6253 18728 18381 360 17096 15209
601,7323 3413 17764 14679 3919 3832 16861 3212 10694 12295
603,6 17764 14679 3212 3832 10694 9961 12295 15633 4255
604,17383 8129 12804 5700 1777 1826 15392 2915 1246 17748
611,16433 19991 2980 12426 1290 3698 17984 4301 13624 7989
615,10081 1039 11016 913 10870 14558 16336 15694 8781 15485
619,6577 18303 13129 11715 10201 11400 9784 16756 18426 7931
622,6093 624 11283 9429 18876 13024 6584 11414 9982 6985
625,19858 18254 14213 1012 14375 13043 7157 18615 1374 10618
628,12623 14430 8709 9231 6776 7517 8045 8466 4199 6868
631,11938 16274 19494 2160 17301 5987 8595 5228 16482 6530
633,13980 14591 18728 15578 6253 14395 6892 14758 13237 3245
636,9670 12173 6 17764 3832 2212 10694 15633 3919 19292
642,13980 13237 6253 14591 15209 13006 11366 13139 9710 15578
643,14375 1012 1473 1374 6409 4710 12929 9441 11400 9111
646,18899 5846 3403 1144 14994 15495 10636 13439 7722 2997
665,17096 14591 2740 18728 6253 360 8956 3190 13237 15578
667,14571 3698 5722 12765 6433 15893 9903 11306 3304 10089
676,573 3885 18649 2674 10250 541 9712 6253 13101 10264
680,6821 663 17744 18856 18824 4253 17414 9246 9473 1082
683,4720 1020 14178 699 3491 16486 5534 7153 5524 2006
686,11654 18289 14679 3212 2212 4255 9961 19654 19292 15633
691,17154 19243 15650 1063 5924 20443 4189 13542 11233 10100
696,11151 755 5708 20054 10834 7427 19852 12576 17744 12536
703,5924 16451 9963 1063 12393 13542 15498 12311 11233 15471
704,3830 411 2497 14826 16502 7506 15771 14008 20515 4401
707,18074 19781 13706 2117 550 5881 5576 17597 15578 13865
708,10019 19396 9205 553 11870 16460 15783 1329 16274 1886
709,17663 10834 14147 9834 9473 18856 9246 18824 19154 4253
714,11740 11756 20359 12507 9491 3304 15347 5020 4653 20532
715,387 12196 1020 8033 5786 19008 12721 2665 16331 16583
717,10496 15578 13980 2740 12963 8956 14309 14591 10828 17096
719,19494 12919 2680 5054 10222 16274 2160 4926 10910 10877
721,573 6253 3885 7619 360 18381 10264 13139 13101 13237
722,10930 18059 1710 7989 6577 13129 18763 12910 17114 14360
724,17550 3410 19486 16080 20213 10367 15386 5746 10992 4998
731,20169 4013 12721 15781 7153 10706 16866 797 1020 1111
735,6253 18728 11366 360 17096 18381 4364 10496 2740 17239
737,4089 508 2989 10481 7081 3256 9886 5020 519 15038
740,9003 2508 7544 12623 56 6408 16521 12075 19340 18404
744,3001 19991 15090 15750 2980 4058 15775 4301 14360 19602
746,3860 9253 19462 5474 2236 3624 5655 658 11882 17563
757,12721 15781 15090 4058 1641 16379 7163 4026 19602 3551
759,7550 5527 6915 14832 18377 4072 17404 19119 11682 16338
770,14826 1714 11943 16494 8866 5606 10848 12510 15542 1422
773,11157 6496 12043 10089 12507 5892 8437 7889 14709 5020
774,8160 12633 18617 8377 10684 11196 11661 8360 2891 1724
788,6103 15474 20263 18096 411 10848 2873 8491 20197 13216
791,5606 2780 11943 1719 16601 7506 8866 1714 9291 10848
804,6565 8464 18875 18503 15680 3644 5606 2437 11070 7728
807,10269 16994 10706 3788 15781 12639 16379 4910 14826 16866
818,8640 8437 13154 10089 7224 20163 9120 6823 6433 2922
837,13542 1063 4603 15650 16451 20443 10419 4189 13424 4909
848,17635 12071 19969 4253 8047 7416 9473 18824 18645 18852
854,5675 149 10019 7183 2029 1282 10910 19060 15427 12437
856,3776 17709 7989 11157 14309 894 6823 9984 16433 6892
859,6776 7544 8045 12623 8709 6408 1060 8466 16708 19340
882,573 8822 3885 18649 9826 7009 2674 16820 541 12594
914,15498 11233 16451 14178 7163 19254 4058 19602 1149 797
916,6925 1830 3535 15624 5252 4707 11722 19775 18479 16697
924,4106 5089 11196 7485 13250 17774 18096 18266 10684 11638
925,2551 17663 6672 4253 3961 19969 20232 12712 9473 18856
926,4514 5141 14826 20172 11664 8866 15771 10848 3830 14008
927,7363 16930 1979 20007 6492 8950 20497 9314 11599 19336
928,797 15781 5100 4910 14826 19602 5606 10591 3519 16994
938,13997 19413 1447 2980 972 170 15183 2450 12307 15431
949,4106 18096 3347 13250 19662 8956 12436 12990 2873 11638
951,8466 6408 15050 9257 9003 12623 18599 6776 9231 5750
953,9804 2980 2132 10691 6433 16583 3001 4954 14509 15750
957,4079 2783 17971 4268 17052 5184 18111 19464 7914 6084
961,3961 8047 17663 11510 9504 17635 17241 6624 9246 18645
962,9003 16521 9231 2508 5474 7544 12623 8709 17563 12931
963,7416 3961 17241 6672 14370 7490 18755 2000 18645 18852
964,10293 11595 463 3321 752 13960 11102 6579 18991 18344
976,5606 14826 20172 16601 7506 14758 411 2674 1714 16820
981,3698 16673 19339 4301 2980 4954 15775 17114 7989 10833
984,8835 18910 1840 12765 8361 9491 3304 11010 6433 8437
988,8356 2159 17200 8001 15341 5186 15886 16387 8218 163
994,7539 9175 20262 13384 14774 11088 16351 4737 16288 2638
995,4089 4301 16673 17114 14662 7989 10481 12910 3001 2980
1004,7506 14826 648 5141 16601 8866 20167 2997 2151 4288
1009,16486 394 9804 387 3375 10691 6788 2665 14178 19305
1011,8342 14306 8033 13593 4219 1205 19466 333 12196 16100
1016,1944 8356 4347 18830 17200 18361 4549 7256 8138 15750
1017,15498 9163 11233 10100 15779 17634 12940 8358 394 14597
1018,7989 14360 1290 6823 16433 15775 12715 16083 14662 2980
1021,5700 17383 12804 2915 1246 8129 15503 15548 15392 10446
1027,5965 6509 17744 10916 7427 18824 19711 12536 15703 10511
1031,4949 10848 20172 2497 14826 11943 868 1189 7506 8491
1034,16645 8796 7147 4814 15355 7550 1486 18418 3880 13123
1035,14907 19462 9003 18361 4369 8045 16708 12075 4743 6606
1045,16502 20515 17584 10848 20172 3556 8491 2497 3976 411
1046,3097 12599 5633 5100 3558 5359 18446 1231 1020 10234
1050,7891 17096 13980 14527 1382 5928 14982 3729 14591 18728
1052,12931 7544 9003 2508 6408 12623 8709 17563 18275 1300
1056,4506 3264 8113 18515 18078 20316 13022 5601 6489 15716
1057,2090 7100 9963 9007 14012 10118 19834 17530 14091 12906
1065,8145 8426 16502 10838 344 1111 18956 11943 868 12499
1066,3622 7904 8749 12311 3648 14765 6466 19243 16973 17154
1070,2736 1180 14012 4467 9183 8041 16954 19043 11176 6442
1073,18899 19414 5846 15428 7920 5031 16039 13489 16615 10894
1083,13139 6253 360 13237 18649 10264 1746 13980 14591 8956
1087,1111 16994 13029 12639 4910 2627 15781 14826 10706 10591
1092,19770 14904 9804 9579 2665 19466 18743 19305 14306 2132
1094,15931 16297 16404 14827 520 12906 8838 14903 18059 17897
1098,8172 4467 1849 14012 9183 1180 11006 10259 6220 15646
1099,12510 10848 20172 15900 1149 8866 4910 2151 10269 8491
1103,3698 4301 3001 7989 4359 14360 4954 8627 12910 14662
1104,5881 12393 15931 20242 913 12164 16024 16973 11164 19555
1106,1830 3535 19352 4707 15624 4526 5674 18547 19091 5778
1108,15312 9060 9670 12173 3413 17764 18289 3832 12295 4255
1115,7989 9984 4301 14360 3424 817 16579 3698 9383 12715
1120,6113 18051 7133 16491 953 1813 13105 4881 7174 18897
1122,9257 15050 2508 9003 6408 12623 7544 9231 6776 19340
1126,14826 20172 5606 2497 8491 868 7506 4910 411 10496
1128,8491 411 2497 16502 14826 20515 4401 3830 2919 4949
1129,4201 14832 7550 6915 10316 10659 11682 11016 19024 18377
1147,6197 8297 2392 15312 11654 12173 7323 9060 9670 15543
1161,10848 7506 5606 20172 3830 5141 12882 868 8491 12510
1163,7544 8709 8466 6868 12931 9257 9231 18599 14430 6776
1164,8138 19446 8169 6695 17820 18830 405 18419 7256 12142
1169,11882 12666 14907 17586 14022 56 1060 1300 13406 18361
1173,13980 13237 18728 360 18381 17096 3885 11366 13139 2740
1174,15752 6423 11174 17080 17312 6284 12360 9465 6132 17076
1176,10019 1329 1385 15783 149 9205 5675 19396 1886 11870
1185,9740 10966 10760 6153 11327 1713 4379 752 16731 14730
1210,19969 9834 17663 18856 4253 11688 10834 9940 18824 15988
1223,1605 4106 17774 7485 11661 8160 11196 14758 19244 13250
1224,520 20417 20007 12220 16930 3944 8950 6492 11599 18426
1226,8953 3644 18875 9710 16314 12639 19699 14770 11070 16772
1233,9007 14604 2085 8692 877 3021 15585 1232 4467 1935
1237,18667 6146 7347 14487 18713 679 9841 12163 2762 1985
1238,1111 5606 4910 10848 8145 7506 3431 868 20172 16502
1243,16820 5100 7009 20169 16601 2912 8304 5606 9291 20268
1244,12142 19446 11074 14248 11123 4947 6695 15613 16113 8717
1246,11510 3961 7416 6672 6624 17635 17241 9882 17663 14370
1254,2780 11070 7009 8018 2437 1719 5881 80 9291 17568
1257,16973 8749 3835 20242 5881 12311 19555 10013 19398 14765
1268,20461 14147 14659 9834 13435 2132 14509 10584 18856 6732
1274,2674 5606 13139 3885 541 8749 13542 11107 4965 17239
1284,19730 4466 18906 16973 15931 10285 1723 14903 3192 16024
1285,8849 3876 4346 12668 5193 10346 1588 8540 13624 12910
1287,3511 13034 11006 17826 6971 3787 6667 2980 20131 2274
1294,16866 7545 1111 20169 17346 6954 18986 4834 1900 12827
1297,2508 4774 4743 14907 18404 10801 4369 56 16708 1194
1300,14147 19969 17663 11688 6137 9473 18824 5149 663 10834
1302,1357 18763 17166 1710 6285 7931 10930 8838 14827 15092
1316,19733 3893 5482 20415 16944 4675 7070 5661 15458 6078
1319,3473 10698 18254 3534 12170 9477 305 14375 19858 7931
1331,14826 12639 16866 1714 4910 15781 5100 10848 16820 10269
1332,10496 13368 17034 9941 15578 12425 18074 17926 20287 11896
1339,15312 3919 9670 7323 9060 2186 11654 6 10926 18289
1341,8749 16973 20242 20443 4052 3648 19398 12393 18446 14714
1343,13237 13980 6253 17239 14395 18728 10264 6892 10496 11206
1346,4347 18830 770 8356 8725 7516 1944 7256 8138 17042
1350,3242 9246 4253 2551 17663 1271 20232 8672 19969 6672
1353,573 13980 14591 10264 3885 18381 13237 6253 5903 9712
1362,17034 15725 5112 2436 1069 14173 19386 10776 12239 13971
1363,15771 16494 3830 10848 1372 11227 15900 14904 11648 20172
1370,14007 11107 16474 19939 13139 11896 15578 3885 2037 17239
1371,9231 12075 1944 4148 16673 2508 6776 18361 56 11759
1374,18904 7157 5925 19858 1551 6409 4085 8347 13940 5443
1379,6569 18352 17709 16128 16477 9083 4281 2085 1933 18316
1383,9051 19773 3700 1056 13787 5273 15664 456 4496 17699
1390,4743 8169 11759 4865 8138 1898 17200 14668 11233 9231
1391,13670 3860 1300 3624 11882 5474 18404 16708 2236 14022
1395,14097 16451 5924 5309 13808 15498 7478 8985 19733 4603
1398,13906 8996 2520 13041 10936 14079 4952 13486 12569 6695
1402,17568 10269 16820 15710 15499 1195 9941 20169 13959 12639
1404,5023 387 4745 19770 16100 19075 15640 6068 2665 8342
1415,12414 1681 104 16199 6712 2084 16630 2811 7065 13561
1417,11227 5700 17748 10446 12472 18244 18798 14017 820 1640
1418,17383 12804 5700 11239 1246 15503 11231 1826 17748 16664
1433,10591 16494 5141 10269 797 10848 15542 2627 8539 1111
1444,6113 7539 1813 1329 16288 19850 9175 10019 11478 16351
1454,16583 3453 12762 10466 2858 20461 9804 15837 10691 9753
1456,765 12323 8021 18358 12997 13251 18945 4433 16163 28
1463,9060 9670 2186 7323 16861 17764 19205 18057 3413 10926
1473,7577 9034 14453 13783 17420 2418 14233 7400 12932 20571
1481,1641 4058 4026 3551 19305 12721 1020 18743 5359 14904
1505,17550 11774 15386 13003 3410 16080 20213 10367 14751 7750
1519,1195 482 4113 17568 5997 17034 14665 13548 12707 7267
1524,14659 9007 18231 17247 17947 20461 6220 17709 7907 877
1526,18804 19590 9749 17226 15923 791 13998 6148 12943 11326
1534,8297 19205 2392 15543 12173 3963 18026 3413 10002 15312
1535,8828 18876 6918 16494 8452 6093 13731 2518 12622 222
1536,6971 10259 16583 6220 20169 797 14509 4695 9441 7889
1537,7436 15624 19091 4526 5778 7000 1041 15864 19321 20254
1542,214 7066 20244 17396 17213 13908 19295 20421 13004 20506
1545,19192 6667 3022 2423 2993 14612 18369 12888 7963 2090
1554,20172 8491 411 15771 2497 14826 14008 5572 4401 4288
1560,15312 9670 7323 17764 18289 11654 3413 14679 4255 3832
1570,14395 19385 10496 15578 13980 11896 13237 19662 4460 8229
1573,17154 14714 19243 15650 12311 8749 10100 20242 14765 3648
1579,6113 17138 1329 7133 1813 20458 9175 10019 4475 16288
1580,16432 2216 9731 2235 6760 15105 12716 8091 8048 14301
1582,14453 15558 2418 16820 2088 5881 19555 18033 10013 8418
1583,15988 17663 3961 17635 7961 12071 3242 9940 4253 11510
1588,9388 14907 4774 4369 9718 19462 10521 12046 19558 13129
1590,15328 7053 2700 1328 5171 1547 19043 10418 14345 18821
1601,16502 20172 10848 8145 7506 4401 11943 2919 868 20515
1609,10848 2497 3830 14008 17584 17984 15771 16502 15474 4401
1627,20169 19602 9778 10041 6823 15750 637 5463 12284 2980
1629,9003 7544 2508 4743 6776 8045 56 8709 12623 12075
1631,15301 8356 17200 8001 16896 1944 869 2159 15886 16387
1634,16973 5881 13550 20468 8796 8506 1723 19398 4965 12164
1636,13940 3750 18669 1948 1569 1551 4541 4111 11214 4916
1637,18599 8709 6868 9231 8466 6776 4199 7544 8045 19340
1639,18987 15386 9093 3410 13886 20351 5746 14694 17550 9602
1650,13139 2674 17239 9705 20134 18381 18649 10250 15578 6253
1652,16998 12906 15931 6829 18786 9905 12794 4941 16587 18221
1661,6379 5100 15053 5640 2994 5167 18578 18332 5633 2912
1664,8767 573 1196 2930 648 541 10250 1975 2674 18649
1673,405 8138 4743 17200 12075 1898 8356 1944 14149 17820
1675,13696 6035 15291 4567 5161 9063 15384 10021 10353 17542
1679,7153 6716 14247 4457 12908 15100 740 660 19838 14190
1680,10289 3611 6692 1092 9735 17798 8220 5666 10806 8599
1682,14360 7989 1290 14662 12910 2980 4301 10957 3698 14615
1691,5700 10446 17748 18376 820 18034 1246 14484 1640 4443
1692,11157 1290 12507 6823 579 20372 18262 308 13624 607
1701,1066 11407 1730 5247 20373 7098 3511 7605 17150 180
1703,10706 15781 5100 4026 3551 4202 10708 5359 3788 1133
1705,11070 15669 17157 541 9826 16820 18074 10250 17652 1746
1707,16387 2159 3903 14571 8001 1591 19814 4543 9422 11306
1710,15988 17663 12071 18645 4253 10442 1271 16552 8047 9471
1712,13034 20555 19576 17826 13006 11070 8622 19812 12010 9578
1713,5112 1069 20287 1899 15725 2436 667 13971 14173 3811
1722,7550 7147 3880 13678 4814 17404 9528 8960 20272 13123
1725,8491 411 14826 1149 5141 4514 7506 868 2151 16852
1729,7989 3698 3001 14360 14662 6823 16673 16083 12910 15750
1730,3961 18856 9246 9473 5149 6672 3242 12071 14147 9940
1731,1329 10019 19396 7539 1813 1886 553 10910 16274 17138
1734,13980 14309 8229 6253 18728 13237 16471 17239 12563 4364
1736,6157 17281 13524 5485 10089 9058 2999 7862 19624 16528
1740,15312 3919 16861 2186 18701 3413 19205 20121 16585 6197
1742,14826 11943 10848 1422 4949 8145 7506 4910 15187 17346
1747,6780 3377 18504 8486 8296 17102 14087 17321 1471 836
1755,11233 14668 5924 14714 13542 18617 4909 5649 362 17154
1766,10848 20263 2497 16502 4401 20172 411 6103 2873 5572
1770,8956 15578 13139 17239 13237 13980 3885 2674 6253 12599
1777,15578 13980 8956 12563 14758 18728 17239 13237 6892 6253
1806,19243 8749 4052 12393 3648 14714 11257 1063 17154 10880
1807,8491 797 14826 13216 3830 2497 5572 15771 12436 12278
1814,17383 15548 17748 15392 15503 12804 10446 17345 19135 15667
1820,5817 18040 9229 12066 13862 1247 16008 10975 13185 3855
1821,14591 6253 13237 18728 15578 360 14395 2740 10264 4364
1823,4189 19243 4603 10100 11233 12311 13542 5924 1063 8749
1852,14360 7989 1710 13129 2980 6823 11740 1290 11157 16297
1854,10848 20172 2997 8491 11943 5141 4910 2497 411 2151
1855,10069 8317 3748 16361 1092 19550 6692 10289 9696 8179
1871,19711 5965 10511 10916 12536 17534 17315 13354 16941 9385
1872,15716 13941 14879 11907 1302 744 11297 16020 17296 5402
1876,2674 9705 18381 15578 13237 541 8956 18649 10264 10250
1878,17586 19462 19648 13670 3860 3511 3624 4952 8167 628
1880,9118 4376 14007 125 6799 19536 5165 12718 4267 1243
1881,13402 8540 2581 12668 3876 4346 16433 1588 5193 1436
1883,4998 2518 12622 15410 3410 7463 11774 13202 222 18110
1885,10706 15781 4026 4202 1587 17346 18332 5359 14378 10269
1898,18254 1012 18615 14213 6409 13043 7739 4710 6985 1473
1900,6667 11006 14612 16298 20349 20131 8608 2090 17247 8400
1903,17494 2144 19192 3022 7963 18369 12888 16254 2423 19871
1904,12311 11496 15498 5924 956 4743 7460 17634 18743 11313
1906,5924 1063 16451 14524 6557 9676 1463 19243 4603 12311
1907,13980 8956 15578 6253 18728 15209 18381 11366 3885 10264
1911,2437 8018 1196 2930 3431 8767 5606 10250 3885 16820
1912,16820 1719 17918 12599 9941 5881 12639 2780 9826 8822
1916,8356 1944 15778 18830 11916 7256 12550 6695 14134 8138
1927,8018 8798 15373 6937 1895 18982 6464 19721 9651 5773
1930,10848 5606 15771 1149 14826 8145 7506 16502 3830 4949
1939,9231 10691 6776 4743 14443 18404 15090 10977 9003 2132
1944,2551 3242 9940 9246 4253 9473 15722 18824 15988 12868
1948,16484 17189 17150 180 10901 2203 1730 16802 15442 4014
1953,19462 12931 3624 16708 11882 1300 5474 18404 1060 9253
1957,9229 14149 16008 4023 7197 5817 18040 12286 3855 12066
1958,6408 9003 15050 12623 9257 12931 7544 6704 1322 18093
1959,12075 9231 56 8356 8045 17200 1253 18404 16521 17820
1963,13980 6253 8956 3885 13139 14395 4364 17239 16760 11366
1967,6092 15949 2608 13370 18100 13735 115 11837 4309 5230
1969,1641 9163 7506 13622 2627 15090 4745 5141 8112 9804
1978,9670 15312 7323 17764 3413 9060 6 3919 12295 10694
1979,20532 9202 13154 8437 12507 1023 6433 6823 16144 9120
1986,11157 1290 18262 13119 817 6823 7989 5722 11740 3304
1990,10269 797 8828 12510 20169 3173 14826 6584 8539 10848
1993,1385 553 3150 15915 16460 11870 14313 10877 11835 10019
1997,19462 2508 18266 14907 20263 4369 10567 8138 18404 4106
2000,10926 3919 16909 19205 18701 12173 16585 15543 5878 6562
2004,13276 4072 5139 1333 6911 11016 15485 12225 5527 7953
2005,12510 16601 4910 10269 5141 10848 8866 797 2627 868
2014,723 19699 10041 12718 4807 13452 12425 7394 18627 2317
2015,11282 7000 13622 13155 1041 9804 14904 8112 18285 18547
2022,13593 8342 8618 20444 4704 8033 12196 333 3272 1779
2024,8070 9001 4499 16779 14839 11223 12873 7074 10763 8899
2031,8152 11744 18874 20282 1149 16890 5905 15771 8934 1020
2032,7506 648 14826 12510 8767 16601 5141 2997 10848 18428
2036,17635 7961 3961 17663 3242 12071 18852 18645 19969 9473
2037,3304 5722 12507 7224 5020 9491 5485 20163 579 8437
2042,4013 3790 16820 5100 11357 16601 19838 20242 12639 6716
2045,13980 8956 14591 13237 3885 15578 17239 360 13139 541
2057,4998 4580 11794 13202 20120 3410 16080 16316 11774 17550
2061,4986 10654 3602 8426 975 18956 7578 5765 4133 12488
2068,13980 15578 18728 2740 11366 14591 8956 6253 3190 17096
2070,16756 8437 7989 10833 11715 14360 12910 5020 11157 12507
2074,395 18377 4072 19119 5527 6915 14832 5139 11682 10659
2077,4013 3278 3606 14597 11357 7153 19479 12599 14247 17510
2079,7163 637 10269 20169 797 3519 963 13029 12557 8659
2080,2151 6823 15542 797 3519 19602 15900 14008 7085 19078
2085,15312 11654 3413 7323 9060 9670 17764 3212 19292 6
2086,12919 10019 10910 1329 1385 15783 17138 19060 5675 19396
2096,16820 5606 3463 2437 8018 12594 16862 7009 3668 1719
2104,4057 13671 6892 5169 8229 11896 11405 20037 5165 13368
2107,16820 7009 10250 2674 5881 3885 541 13006 18074 8822
2112,1826 15392 11286 15503 19311 19135 16664 15232 2191 18476
2114,6925 3535 19091 5252 18547 20254 7000 15624 4087 11722
2125,2409 19411 8749 4965 18906 10679 15701 19398 12164 5069
2126,3885 18649 13980 13139 6253 15578 2674 360 10264 18381
2134,10496 11896 13452 8229 13368 15578 16471 19662 14885 5765
2137,8956 10496 13980 14309 14758 17239 13237 14591 6253 6981
2142,4834 2596 13593 12587 20444 16866 17346 4510 699 17547
2162,15542 14826 3830 8828 14322 12510 2627 797 7506 8866
2164,16615 10894 10636 8281 2671 7394 15007 1231 17834 7537
