playlist_id,track_ids
271,19466 394 14306 19305 8033 5023 10691 8342 6788 12196
272,12712 6672 17869 7961 1181 3961 15098 13609 8731 18425
275,13237 11107 10264 360 2674 14591 1719 778 13782 7619
277,7224 6971 11715 8640 4301 19339 10481 16673 14659 13435
290,11715 10957 14907 10833 13406 4513 2886 16673 17114 10481
302,10269 16994 20169 3551 2627 16866 13029 4026 10591 7163
303,9834 9473 19969 2551 5149 6821 8407 15722 1992 11688
310,8749 6557 13259 16451 9963 7811 20443 16973 14097 19243
315,17056 7701 5261 4029 20447 8526 19487 15778 7256 1944
316,9388 3907 8138 6920 13599 4774 12539 10521 9718 16113
326,17034 20169 10636 7475 1069 9941 12639 2912 4302 19713
332,15558 1357 5881 10013 2088 8573 1828 18661 15770 13034
337,10269 10848 868 963 1085 16994 14826 11664 16866 19254
362,16494 8265 222 8452 6918 12622 1641 2518 7889 17281
365,8437 13129 20461 14659 16433 7989 2166 368 12765 20359
368,10629 14395 17239 10264 13782 2674 2412 9705 7009 14591
370,20558 5455 5297 18679 12246 11025 19509 15360 10873 12526
378,16465 1830 11282 20371 6925 5778 4707 11722 1156 9430
392,6933 18440 15710 2272 17786 10496 13959 18493 11107 12436
401,10848 4910 14826 16502 2272 11572 18266 7545 12499 4202
403,5020 2247 3007 20359 6732 9491 16340 8437 11512 16484
407,10659 18899 16338 10300 7722 5818 14490 2317 3880 2821
408,13980 14591 15209 8956 6253 2740 3190 14527 14395 6556
413,15781 15090 5564 18399 37 2164 10691 4058 1023 1641
422,1180 10259 2489 4433 13297 8640 4089 508 13661 14012
432,16930 3944 520 17359 6577 8498 13972 20497 8950 18763
437,17359 20497 13972 682 19048 913 8271 15360 520 5893
441,8498 405 7398 4865 18424 16338 8138 9508 19733 7904
448,11740 18335 12461 7516 5666 2873 10016 19254 15942 19624
451,1587 4026 15781 7077 13930 2544 14378 18332 3788 15661
452,11107 10250 20548 15578 18381 14052 8491 648 2437 13101
455,11016 13276 12225 5527 4072 2807 4201 13573 3641 10249
460,12425 16236 11107 9537 8956 14395 13980 9082 17239 19662
467,18026 10926 20121 16861 19205 8297 2392 5878 2869 15543
470,5606 7506 2997 12510 868 14826 15204 648 1523 2627
492,15360 19662 8749 5924 20242 11233 15471 2204 956 961
495,18743 17200 17820 9508 11074 5679 9963 14149 14154 7499
497,2117 17157 550 4069 15926 457 13034 20134 13990 11101
500,1641 14453 10742 1020 8112 9804 4839 5534 3375 12721
504,3124 18963 8113 13711 3195 9325 11315 1828 9071 16991
505,1898 9229 3855 18040 559 7197 10975 14790 16008 65
509,5606 16820 8767 7506 2437 4910 14023 2997 14826 12510
514,2740 17972 9061 5928 1494 3190 12438 1260 17096 14591
515,16686 7031 17382 19977 7479 14434 6234 12754 8978 7751
527,19162 20022 14853 4709 952 16348 2561 5840 3937 9758
528,15558 5881 9034 19555 2088 7400 17515 17715 4903 1852
529,7506 1111 11943 20172 8491 868 16494 13785 17584 9690
532,797 14204 7321 2417 5147 19858 6489 7475 12490 14375
537,20145 20373 3875 15093 7098 19956 1730 12879 5658 233
545,16465 18285 1830 6925 6367 20371 4526 18547 5252 5674
552,19462 8600 18404 14022 17026 1300 14907 16087 11882 8167
554,80 8018 2674 16973 13101 10679 3835 6411 13368 10250
558,3648 4052 1373 5042 13009 11257 15650 4189 2505 8749
559,4672 3242 9834 6821 12071 2058 6672 17414 10442 2177
564,11882 11930 13310 15432 6223 15722 14572 2359 7624 10834
567,12225 10561 2631 4072 10316 2719 4201 8720 7808 14670
574,4369 2052 660 11258 11006 2730 9706 12931 1253 4804
580,10848 20172 411 5606 7506 4949 1149 648 10251 14826
581,10100 9477 7460 17154 10419 1678 13930 12311 15167 20443
582,14597 11496 358 17634 15498 8358 5147 17865 14668 4909
592,9257 15050 8709 4743 12076 18275 18361 12539 4543 17586
595,13980 14395 8956 6253 8229 18728 13237 18381 17631 16760
601,7323 3413 17764 15241 16861 3832 16585 20121 15335 3919
603,6 9961 3832 17764 19656 865 3212 12295 10694 16861
604,8129 17383 15392 1777 12804 1826 1246 2849 14746 2915
611,1290 12426 15542 7085 13624 9778 19991 12715 2980 17984
615,10081 1039 913 11016 10870 16336 7844 2821 18751 4201
619,6577 13129 10201 3001 3565 9784 11715 2166 13089 3685
622,6093 624 11283 11148 16225 19773 11414 456 9051 18876
625,19858 7157 2253 9051 1374 18615 10618 11635 12929 1012
628,12623 14430 8573 7517 5665 5881 5750 13505 12559 2088
631,11938 5987 19494 16274 2160 16482 6530 11835 10910 17301
633,6892 13980 14591 3245 14758 18728 14837 15578 2158 3190
636,12173 9670 6 2212 17764 3832 3919 19656 16861 15633
642,5978 1534 9710 4444 15209 3073 17918 5100 10624 19555
643,14375 1012 1473 1374 6409 4710 9441 12929 2417 3700
646,14994 3403 5846 1144 15495 18899 13439 10636 229 2317
665,2740 17096 3190 12438 14591 15417 1201 4946 5928 18601
667,3304 5722 6433 14571 2272 12765 15893 19991 11306 477
676,573 2674 541 10250 18649 9712 778 13101 10264 3885
680,6821 663 18953 1082 17744 117 14556 10435 12089 10183
683,4720 699 16486 1020 14178 7153 5524 5534 5751 14247
686,11654 18289 2212 9961 9168 16585 19656 3212 15327 3444
691,15650 17154 19243 10880 20443 8275 10100 5924 4052 17390
696,16166 5708 11151 755 12576 3798 100 10834 9352 20054
703,8828 3173 11148 6103 13216 12436 9963 9429 5924 624
704,3830 411 2497 14008 2579 14826 8145 5141 15900 15771
707,19781 13706 3938 13234 550 18074 17597 2117 12924 20134
708,9205 11870 10019 19396 15783 4926 11494 1329 19060 553
709,17663 12897 18856 10834 8474 9834 18824 11688 9473 5149
714,11756 368 7193 5099 5542 15942 9957 4180 2886 3304
715,387 8033 5786 5751 14306 12587 12196 4540 1656 2665
717,10496 12963 15578 14309 6189 2740 4057 381 2232 32
719,12919 2680 19060 5054 4926 5675 10222 11870 16274 10361
721,7619 573 9624 10250 360 10264 18389 13101 11032 6253
722,10930 18059 10304 3001 1710 11715 7989 17114 6577 19173
724,17550 3410 19486 20213 16080 10992 10367 5003 10470 6043
731,20169 4013 7153 13029 3996 11357 12721 1020 18168 10706
735,17631 6253 10496 4364 11366 2740 360 18728 17096 7059
737,4089 508 2989 15038 10481 519 15547 5485 4799 5020
740,9003 4800 2508 7544 12623 17200 5750 16521 6408 15886
744,5463 3001 15750 15090 15775 19991 4058 9903 2812 19602
746,19462 9253 658 3860 5474 5655 2236 14022 17563 1322
757,15781 12721 699 2164 396 8659 4765 1085 5786 4013
759,9528 6915 7550 16338 18377 17404 17747 14832 13123 11682
770,14826 15542 4202 8866 14453 19628 15187 15204 1422 19431
773,7889 5892 11157 6496 20359 12043 1023 14561 11817 9919
774,8160 1724 10684 12633 18617 11196 11661 2891 7669 8377
788,15474 6103 2873 18096 11226 20263 13216 411 10848 8491
791,2780 5606 8866 1719 2627 11943 16601 13034 17826 15204
804,6565 18503 18875 15680 8464 4266 3644 7728 5606 11850
807,10269 16994 3788 1085 12639 16379 19688 15781 2018 1714
818,8640 8437 519 10089 20163 6433 13154 10843 7224 2922
837,13542 16451 1063 13424 20242 14524 14668 12526 956 9323
848,8047 17635 12071 19969 15185 2918 18758 17241 9473 10577
854,19060 5675 17825 7417 149 7183 2029 7435 13554 9233
856,17709 3776 17330 14858 11157 10496 14309 10205 6892 308
859,6776 8045 12623 1253 4800 5750 18995 16708 6408 7544
882,8822 9826 573 2780 1398 12594 12693 8681 3090 7009
914,4058 14178 394 5463 1085 19602 16994 4765 1149 1953
916,15624 1830 6925 4707 5252 3535 18479 19775 11722 16697
924,11196 5089 4106 11661 10684 10567 18266 20152 7485 8118
925,2551 12712 20232 13875 17414 17663 7558 6672 19973 10834
926,4514 425 11664 5141 18168 14008 20172 3189 19431 15771
927,7363 1979 20077 20497 6577 16930 18426 9314 8950 11599
928,15781 797 19602 1133 5100 3788 10591 4910 13930 15204
938,2980 20042 15183 368 6971 972 19624 19929 14561 16562
949,19662 11638 12436 16471 4106 17774 2873 7485 3347 894
951,4800 8466 15050 9257 6408 10379 5750 14453 20157 12623
953,9804 2980 830 16303 10691 15090 6433 5859 1947 15750
957,4079 4268 5470 17971 15042 5184 2783 19464 15288 7914
961,3961 8047 17241 3163 6703 20285 19969 11510 9473 9246
962,11173 14547 8890 15716 8838 13022 17009 2132 438 5925
963,17241 6672 14572 2000 7416 9949 18755 16289 18090 8550
964,10293 11595 11102 463 3321 752 13960 19505 18344 12111
976,4288 18428 8539 5141 20094 4514 425 14826 5606 1111
981,19339 16673 3698 4301 10855 15775 4954 17114 2980 7989
984,11010 8361 8437 5722 3304 18607 8835 8761 10209 6334
988,8356 15886 5186 18830 8001 4347 17200 8218 18490 15341
994,7539 9175 20262 14774 13384 16351 1329 18983 2638 4737
995,4089 16673 17129 17114 6971 972 368 3001 16385 19506
1004,7506 14826 2780 20167 5141 4910 8866 9337 648 18627
1009,394 10691 6788 387 9804 3375 4540 2665 19305 12196
1011,1205 8342 8033 14306 13593 5023 4219 15949 19466 333
1016,4347 1944 3698 4549 371 3445 8356 13747 16303 8985
1017,394 3551 4026 5564 7163 6826 13498 4765 20578 19908
1018,6823 1290 7085 12715 16083 7989 14360 18262 15893 16433
1021,12804 15392 17383 4443 2863 1246 5700 15548 5909 8129
1027,6509 7344 13711 8413 2693 17744 8165 5965 895 10511
1031,20515 20172 8491 4949 1189 2497 11943 1111 14732 10848
1034,16645 2735 7147 8796 4814 16631 15355 258 13123 11881
1035,18361 4369 6606 14907 8880 20193 10801 9003 16012 12075
1045,18739 10848 2497 17584 260 411 3556 8843 6629 2928
1046,10913 3097 5739 3011 12599 1372 4720 1056 1231 5633
1050,7891 14982 16923 16309 5928 11490 12438 1382 1260 14527
1052,12931 16012 2508 9253 1300 7544 8248 18275 4336 8017
1056,4506 8113 18515 3264 20316 6489 18078 18107 8890 11951
1057,7100 9963 19834 14091 2090 9007 12906 12802 14012 877
1065,18956 8426 8145 10838 12466 12499 19376 3602 18287 344
1066,3622 7904 11573 6466 2897 7076 7039 7499 7700 2853
1070,1180 2736 3544 10596 5958 17947 19368 9183 1712 4658
1073,18899 5846 7920 19414 1014 15428 5031 17203 10686 14994
1083,13101 18649 13139 6253 10264 360 9705 13237 14052 14591
1087,16994 10591 6353 2627 13029 1111 16379 37 1489 12639
1092,19770 14306 9579 14904 9804 20056 2665 19834 1641 19466
1094,14827 11604 8838 16297 18059 6489 15931 7131 15716 6529
1098,1849 444 11006 9183 14012 17131 10089 1023 1033 15868
1099,12510 14322 10848 15900 16107 2151 9337 20167 20172 18743
1103,3698 3001 4954 17923 4301 2812 8627 12507 11947 1489
1104,913 11164 19555 14453 3093 10013 14826 11070 17780 18446
1106,1830 4707 4526 15624 3535 18547 5674 15864 19775 20254
1108,12173 15312 3413 17764 9060 2212 9670 10841 12295 3832
1115,14360 817 4301 7989 3424 19339 16579 9903 12715 9984
1120,6113 7133 18051 1813 10019 7174 953 13105 14774 11478
1122,15050 2508 1253 9257 4800 10379 10786 18773 6408 18987
1126,10496 5606 14826 868 17584 2497 8491 20172 9690 10251
1128,8491 411 10251 4850 868 16502 3830 4288 14826 4949
1129,4201 6915 19467 7550 10316 13573 18377 11016 15495 9136
1147,6197 2392 13238 8297 11654 12173 15543 9060 15312 14784
1161,12597 7506 14322 12882 9490 5606 3830 8145 17057 868
1163,7544 6868 18093 8709 16067 18404 9257 5201 8017 7517
1164,8138 19446 797 405 8169 18419 17820 6695 4865 4947
1169,11882 12666 11930 20193 14471 1905 14022 14907 4369 13406
1173,13980 14758 13237 6892 18728 2740 18381 360 4364 16509
1174,15752 11174 1428 19952 12360 6423 17312 13789 17080 9465
1176,10019 1329 9205 15783 1385 12029 10863 11870 19396 6113
1185,10966 1713 19816 9740 6153 2147 14730 7966 16319 10760
1210,9834 11688 4672 4339 7961 3493 19969 10584 18856 10834
1223,1605 8160 11661 7485 2081 11196 19602 19244 17774 6494
1224,20417 12220 12396 5893 18426 4857 19349 20497 11599 20278
1226,8953 3644 18875 19699 12639 9710 16314 14770 12834 15680
1233,9007 14604 2085 6498 1232 3077 9183 15585 9919 10259
1237,10742 679 14487 17311 18667 6735 9201 11157 747 5147
1238,1111 19317 3431 11369 14322 8018 5074 4910 868 2970
1243,20169 20268 19624 16820 550 10706 5100 797 5892 17157
1244,12142 11074 19446 14248 6695 5569 15414 15613 16113 1687
1246,11510 6672 6624 6703 3961 17338 5749 7416 1513 17241
1254,2780 80 8018 17568 2437 9826 19317 11850 8767 1195
1257,10013 10470 9093 3835 4013 19628 11724 19629 12196 1953
1268,20461 13435 14509 17657 14659 20135 10977 14147 6139 17131
1274,2497 20548 2674 13542 11107 20172 5881 411 13139 17459
1284,19730 14903 11582 12164 4466 16973 5699 5069 7147 18665
1285,8849 4346 5193 8540 3876 1588 12668 20056 13624 4745
1287,13034 3511 17826 11006 6667 19928 3787 20131 4144 2274
1294,16866 7545 1111 16663 699 12827 10239 13822 18986 7077
1297,4774 4743 507 1194 2508 10825 13599 10801 17822 2603
1300,6137 11688 11286 12897 663 18824 14147 5149 19969 12766
1302,1357 18763 17166 17247 9007 14827 15092 8838 15537 8113
1316,19733 3893 5482 6078 16944 20415 4675 7070 15458 5661
1319,20056 2755 9477 7100 3473 19466 10698 18743 19776 1056
1331,10691 5534 868 14826 12639 2627 17281 10850 4954 2780
1332,10496 12425 1635 15926 17926 381 7394 15578 13368 14994
1339,9670 3919 2186 20121 2212 18057 4185 10926 15312 11654
1341,18446 15558 18575 5911 5890 5359 16973 10013 5665 18001
1343,6892 10496 18855 13237 17239 12999 13671 10264 4259 14395
1346,4347 8356 7516 8725 18830 11251 17042 770 3114 9571
1350,3242 9246 5355 12744 6282 17414 20232 2859 12395 13052
1353,573 18389 16612 7092 778 13980 9309 4127 5903 10264
1362,17034 15725 19386 2436 5112 1069 14173 13823 10776 13971
1363,1372 15771 20548 14904 15775 5905 12783 10848 19078 3996
1370,14007 11896 16474 19939 20134 15578 5576 11107 11070 968
1371,16673 5925 19339 16303 4301 15775 12075 17820 8138 13803
1374,18904 5925 7157 1551 13940 5443 13803 10618 19976 3750
1379,6569 16128 2085 16477 17709 18352 4281 9083 17398 1933
1383,9051 19773 3700 5273 1056 4496 456 7744 6093 17699
1390,4865 17200 4523 8539 11496 14668 17820 9508 8138 3855
1391,13670 13406 14022 3860 12666 11882 18404 5474 10543 2236
1395,14097 5309 18826 19733 20042 13808 11803 11483 17524 4492
1398,13906 8996 13041 6695 10936 4952 11970 2520 10038 14079
1402,10269 17568 15499 15666 2006 5761 1195 13959 16994 20169
1404,5023 387 19770 14306 6068 2665 17903 4745 19075 13593
1415,12414 16630 16199 1681 2084 2811 93 13561 104 13418
1417,11227 5700 17748 9216 18798 18244 17345 11752 8467 10446
1418,17383 12804 1246 5700 11239 10347 11231 10200 15548 15503
1433,16494 10591 2627 15542 8539 10269 5141 16905 15544 4839
1444,6113 1813 7539 19850 16351 1329 16288 14178 11478 5534
1454,16583 12762 9804 20461 3453 10466 10691 9753 20135 14904
1456,4433 19075 2755 19192 28 16254 6383 18358 2144 15585
1463,18057 9060 9670 2186 10926 2212 2869 4185 17764 3982
1473,14453 13188 9739 20571 436 9034 17715 7577 17420 19640
1481,1641 19305 5359 4058 18743 3551 4026 4745 10706 5023
1505,3410 17550 15386 13003 11774 10470 20213 4410 14751 16080
1519,1195 17568 4113 6015 14665 15710 10169 17034 5997 482
1524,18231 14659 20461 9007 17247 15868 7907 13810 6230 5441
1526,19590 18804 9749 17226 20075 13998 15923 12943 2214 5223
1534,19205 8297 2392 15543 12173 18026 8840 3982 3963 2869
1535,16494 6918 8452 222 18876 12622 6093 4839 3173 2348
1536,6971 10259 9007 16583 20169 15090 10977 5023 4695 18186
1537,15624 7000 1041 4526 7436 13155 1156 19091 17818 20254
1542,214 20244 13908 17396 17213 19295 3131 7066 4298 20421
1545,19192 6667 3022 2052 2423 18063 14612 13435 3650 2993
1554,8491 411 20172 4288 2497 17584 1149 15771 14008 10788
1560,15312 18289 17764 9670 9961 3413 7323 4185 16585 18026
1570,19385 11896 10496 14309 14395 15578 11373 19662 11699 6411
1573,17154 14714 9579 20321 13550 15740 9748 16681 15650 12311
1579,17138 6113 20458 16288 17732 1813 4475 11088 9175 10019
1580,2216 16432 8048 15105 6760 8091 19385 2235 9731 9214
1582,14453 15558 18575 10013 2418 19555 14233 18033 19640 9941
1583,17635 15988 7961 18758 9606 12071 3242 10206 13875 3961
1588,13129 9388 250 11715 7611 2730 11571 12046 14907 3787
1590,15328 4811 7053 10418 5024 2173 2700 9365 1328 14345
1601,10848 14732 16502 20172 7506 11943 20515 8145 4401 12488
1609,10848 2497 17984 3830 17584 18920 15474 15771 619 14008
1627,19602 10743 20169 5463 6036 10041 637 8627 9778 10591
1629,7544 9003 4743 2508 12623 8709 9257 11882 18940 18419
1631,869 16896 15301 18559 9157 12851 8356 14134 15235 10434
1634,20468 13550 8796 8506 3835 359 5881 16973 19398 1723
1636,1948 13374 3750 4541 20147 13940 3632 18669 1569 15592
1637,6868 6704 4199 18599 7517 5201 3337 8045 9231 19856
1639,18987 15386 9602 13886 20351 9093 13734 3410 5746 19028
1650,2674 20134 12436 9705 13139 17239 15862 18649 18381 648
1652,16998 4941 15931 12906 6829 9905 18221 10285 17826 16587
1661,6379 18578 2994 15053 344 1085 11951 4506 10293 3264
1664,2930 8767 1196 80 648 1975 3431 14346 573 2970
1673,405 8138 1502 17200 10491 11133 11717 3622 1944 10572
1675,13696 6485 15384 11566 15291 18024 10021 6035 11941 9063
1679,7153 6716 14190 4457 14247 20540 740 12908 226 660
1680,3611 5666 10289 6692 9735 1092 17798 8220 10903 12882
1682,1290 14360 11753 10957 7989 11157 18262 12426 2980 14662
1691,5700 17748 10446 18376 9216 14484 18034 6674 18319 4443
1692,12507 18262 3304 11157 17035 6823 1290 15750 579 20372
1701,3511 1066 11407 5247 17150 1730 6139 11413 2012 17586
1703,10706 4026 5100 15781 4202 10708 3551 1085 2018 7163
1705,541 15669 17157 12262 14583 2674 18493 11699 18074 11070
1707,1591 14571 11306 1391 2002 15893 17003 9422 20051 5441
1710,15988 12071 17663 18645 7309 1271 18758 14572 5992 13875
1712,13034 20555 13006 20572 4305 17826 8622 19576 9578 19812
1713,1069 5112 1899 15725 2436 13971 13823 10776 20287 14173
1722,4814 7147 7550 18676 13678 20272 2032 20407 3880 9528
1725,8491 411 4514 1149 14008 5141 3189 11369 18920 18848
1729,3001 15750 7989 6823 3698 16673 19339 14360 10137 14662
1730,5149 12071 12712 2918 9246 9473 18856 1992 662 9940
1731,1329 10019 19396 8296 7539 1813 17138 9205 5540 2591
1734,8229 14309 6981 4057 20037 15088 13671 19662 4364 11405
1736,6157 17281 13187 13524 4548 7862 9058 8085 2999 16528
1740,16861 3919 18701 16585 2186 15312 20121 1048 5878 19205
1742,14826 17487 10848 17346 11943 7506 1422 8145 2957 14378
1747,10237 3377 8296 6780 8486 18504 17102 1471 17321 12053
1755,6892 14668 11233 11196 18617 12461 19844 1724 15779 13250
1766,20263 10848 2873 4401 411 15474 5572 6103 20515 20197
1770,13452 12963 8956 6687 15578 17239 10629 6189 13139 11405
1777,19704 6333 15578 11693 10567 8724 8160 6892 9919 10496
1806,19243 4052 8749 1740 15438 13424 3648 10880 16973 5042
1807,797 13216 17584 20051 4482 8491 16994 1111 17984 3830
1814,15667 17345 17748 15548 17383 15392 5909 19311 15503 12804
1820,5817 3855 18040 3950 9229 12066 19890 13862 16008 16114
1821,14591 13237 16760 15578 2740 360 4364 6253 4186 1494
1823,4189 16846 11180 4603 19638 17276 14097 10300 17524 7109
1852,7131 14360 3304 16083 13129 16297 1710 1290 2203 20120
1854,2997 10848 20172 5141 8018 4910 11943 18428 19317 11648
1855,16361 8179 3748 1092 8317 10069 19550 6692 4658 17839
1871,19711 13354 10511 5965 10916 9385 17315 18951 16267 16941
1872,13941 15716 14879 11907 1302 17868 11297 5402 17344 4042
1876,2674 9705 18649 12436 2272 13237 18381 541 4795 10264
1878,17586 19648 8951 12818 3511 7611 7114 7517 4952 18490
1880,6799 125 9118 14007 4376 5165 16800 16436 12718 1243
1881,2581 8540 13402 16433 4346 3876 5193 12668 6426 1588
1883,4998 15410 2518 3410 13202 9392 12622 6498 13731 222
1885,10706 17346 4202 1587 14378 5359 15781 3790 4026 7077
1898,14213 18254 4710 18615 1012 6409 6985 11774 7739 3229
1900,11006 6667 14612 20349 16298 2090 8400 8608 4656 20131
1903,2144 19192 17494 2423 16254 12888 3022 15269 7963 19871
1904,11496 18743 12032 4743 8539 5564 12311 15498 3551 7460
1906,1463 2997 17802 9490 14581 16451 12692 6660 1537 6557
1907,13980 15578 8956 6253 18381 2740 4795 18266 10264 3885
1911,2437 2930 5606 3431 1196 8018 14023 8681 8767 7734
1912,16820 17918 10636 12639 9974 550 18503 3431 11101 1719
1916,18644 1944 4029 18830 15778 17056 14949 6695 535 19814
1927,8018 15373 6937 6464 1895 5576 8798 14367 17997 18982
1930,10848 15771 1149 14338 5606 868 4401 2997 4949 7506
1939,14443 3009 15090 18743 2399 10977 10691 20225 14974 2727
1944,2551 9246 18425 15722 2918 5149 9940 9473 3493 8731
1948,16484 4014 10901 17150 1730 13373 20359 3304 17189 20079
1953,19462 11882 16708 1060 1300 18404 12931 18275 628 1365
1957,3855 9229 12297 18040 14149 13862 559 4749 3182 5817
1958,6408 15050 12931 9257 1828 12623 17166 1322 20157 10379
1959,17820 8169 8356 12075 1253 1476 17200 16457 11258 9229
1963,3885 6253 16760 13980 13139 11206 17239 13782 8956 6556
1967,6092 15949 13370 2608 9737 11837 13735 6054 4309 11530
1969,9163 1641 13622 8112 3565 16650 7506 11029 10977 19305
1978,17764 3919 9670 6 6861 18057 9961 19205 15312 20121
1979,20532 9202 7889 1023 6433 8437 12507 9208 4594 2134
1986,11157 1290 18262 3304 13119 11740 6823 10074 272 16417
1990,10269 8828 797 3173 20169 11283 6584 12510 4071 1641
1993,10019 1385 14313 14837 11870 16460 4926 1886 553 18266
1997,10567 19662 6892 18266 9288 16471 3511 11638 8724 20263
2000,16909 12173 3919 18701 10926 19205 15543 5878 16585 15335
2004,12225 7953 13923 10316 13276 4072 6911 14718 17353 15597
2005,16601 12510 7153 797 8866 10591 15542 2627 4910 5141
2014,723 12718 1482 13452 19699 18627 4807 4266 10041 10496
2015,13622 8112 11029 9508 4865 11282 8539 16650 9804 7000
2022,13593 8342 8618 20444 4704 8033 333 1779 4510 5023
2024,4499 8070 16779 9001 12873 8899 7606 10763 7074 14839
2031,11744 8152 16890 18874 15771 1149 5905 20282 8934 1020
2032,7506 12510 1719 5141 8767 648 20167 14826 18428 15187
2036,7961 17635 3242 3961 17663 19969 12071 18852 18425 2859
2037,3304 11512 14358 16484 5099 5485 20163 4768 5722 5020
2042,4013 3790 6716 11357 12639 16820 12162 19838 5799 19846
2045,20169 3698 9984 17114 20172 10591 16673 14662 14591 10833
2057,3410 16316 11794 20120 3360 4998 4580 9019 17550 20027
2061,4986 10654 8426 7578 3602 18956 975 5765 4267 1453
2068,17034 3190 6981 11405 4057 18855 16471 4259 11490 11663
2070,5020 16756 8437 10833 11715 6971 7989 12507 9346 20163
2074,395 18377 13954 14558 4072 19119 7398 7844 7550 11682
2077,3278 14597 4013 3606 14247 11357 5799 17510 19479 7925
2079,7163 12557 1299 20169 637 10269 797 19584 1489 99
2080,2151 6823 15900 15542 19602 3164 797 3519 7882 14008
2085,3413 15312 9961 15241 9060 17764 9670 5415 19292 6
2086,10910 17138 8283 18489 1329 1385 12919 15783 19060 9205
2096,3813 16820 3463 5606 16862 8018 3668 27 2997 11117
2104,4057 6892 13671 5169 11896 8229 20037 18401 14885 17034
2107,13833 7009 10807 6015 2117 8699 5881 8822 18074 949
2112,1826 15392 11286 18476 10704 19311 15232 3128 11184 11966
2114,6925 20254 11282 7000 5252 18547 3535 13155 19091 15624
2125,2409 5069 17334 19398 18906 12164 4152 10022 17528 19411
2126,3431 8481 18649 8018 15578 13980 8469 16381 10070 5453
2134,10496 13452 8229 5765 11896 6981 3694 18855 4267 13368
2137,10496 14309 8956 6981 20197 16471 12990 13671 17239 4057
2142,10706 4834 2596 4202 12587 4510 4720 699 1779 4219
2162,15542 8828 8866 14826 14322 2627 7506 3173 11148 3830
2164,16615 8281 10636 10894 7394 18688 3633 5541 8028 7537
