playlist_id,track_ids
244,"[13237, 360, 15209, 14395, 15578, 10264, 18728, 16760, 17096, 13139]"
255,"[3885, 10250, 13139, 17239, 13101, 11107, 573, 8956, 15578, 10264]"
256,"[19462, 2508, 1060, 14907, 8356, 18404, 16708, 18361, 12931, 16521]"
258,"[11366, 14591, 4364, 15209, 6253, 360, 1746, 18381, 14395, 9712]"
262,"[1149, 20172, 411, 10848, 4422, 14008, 15771, 8491, 19838, 4013]"
265,"[16009, 8155, 11200, 20591, 3067, 14180, 11243, 5664, 11696, 3169]"
268,"[5817, 3855, 56, 4743, 14149, 9231, 3750, 18249, 20329, 10975]"
270,"[7153, 14944, 7941, 14247, 3749, 7264, 13957, 17143, 638, 19169]"
271,"[394, 19075, 8342, 19466, 16100, 15931, 14306, 9477, 12674, 19305]"
272,"[2551, 15988, 3961, 12712, 6672, 18645, 15098, 18425, 17635, 18852]"
275,"[14591, 13237, 360, 10264, 6253, 13980, 17239, 8956, 2674, 15578]"
277,"[8640, 6971, 10481, 14659, 1023, 8437, 6220, 16673, 11715, 4301]"
290,"[14907, 2508, 18404, 19462, 4148, 16521, 2730, 12931, 13670, 9003]"
302,"[10269, 20169, 16866, 4026, 16994, 1714, 3551, 16601, 10848, 5100]"
303,"[2551, 19969, 9473, 17663, 4253, 14147, 15722, 9834, 9940, 663]"
310,"[8749, 20443, 6557, 19243, 7811, 4603, 16451, 9676, 12164, 16973]"
315,"[7256, 15778, 8526, 19487, 12550, 17056, 1944, 8356, 8999, 17200]"
316,"[9388, 4774, 10521, 13599, 8138, 6920, 8645, 5125, 9718, 9944]"
326,"[17034, 18074, 10636, 3811, 2912, 9941, 20169, 1069, 16820, 2117]"
332,"[15558, 2088, 17420, 5881, 9034, 1357, 2418, 7577, 10013, 12932]"
337,"[14826, 10848, 7506, 4910, 8866, 20172, 5141, 1149, 868, 18096]"
362,"[16494, 12622, 6918, 2518, 222, 8452, 4566, 13731, 18876, 7463]"
365,"[14659, 20461, 16433, 7989, 9984, 20135, 8437, 10957, 11157, 2980]"
368,"[14591, 6253, 13980, 14395, 10264, 15578, 360, 17239, 2674, 18649]"
370,"[18679, 20558, 5455, 5297, 12526, 2197, 15360, 12246, 15458, 19733]"
378,"[6925, 1830, 20371, 5778, 11282, 19321, 4707, 11722, 19775, 9430]"
392,"[2674, 13139, 11070, 15578, 11107, 3885, 8956, 5606, 10848, 6933]"
401,"[10848, 14826, 20263, 16502, 2497, 4910, 17584, 20515, 8145, 2272]"
403,"[5020, 5485, 20359, 20135, 8437, 3007, 9491, 6732, 12765, 10055]"
407,"[7550, 18899, 2920, 5527, 17404, 18418, 2719, 9528, 3880, 5846]"
408,"[13980, 15209, 14591, 6253, 14527, 18728, 8956, 14395, 2740, 13237]"
413,"[15090, 4058, 1641, 6971, 1023, 5564, 37, 10055, 2164, 20135]"
422,"[3256, 8640, 2922, 4089, 4433, 508, 13297, 1180, 10259, 8577]"
432,"[16930, 520, 3944, 8950, 19152, 8498, 6492, 15967, 1979, 5286]"
437,"[20497, 16930, 520, 5893, 19556, 3944, 15360, 19048, 20007, 17359]"
441,"[4865, 405, 1502, 6466, 10572, 9508, 3622, 7904, 1687, 14149]"
448,"[19254, 20263, 7516, 14659, 7485, 13216, 18096, 6534, 17774, 14758]"
451,"[1587, 4026, 15781, 14378, 3551, 5359, 10708, 18332, 3788, 1133]"
452,"[11107, 10250, 17239, 1746, 15578, 6253, 8956, 18381, 13237, 5606]"
455,"[13276, 4201, 11016, 4072, 2807, 5527, 395, 5139, 14832, 14718]"
460,"[8956, 13980, 11107, 16236, 18381, 6253, 12425, 17239, 3885, 14395]"
467,"[16861, 10926, 20121, 19205, 8297, 18026, 2392, 2869, 5878, 19800]"
470,"[5606, 648, 7506, 2997, 14826, 12510, 20172, 10848, 868, 8866]"
492,"[8749, 11233, 5924, 15360, 10100, 20242, 1063, 12311, 956, 14714]"
495,"[8749, 17200, 10100, 11074, 9963, 17820, 4148, 9508, 14154, 14668]"
497,"[541, 13034, 12425, 3885, 13006, 6253, 13101, 2674, 15578, 15907]"
500,"[1641, 12721, 1020, 5359, 10742, 14178, 18421, 4026, 16583, 3375]"
504,"[3124, 19065, 3024, 10277, 13711, 193, 3364, 6790, 8113, 2693]"
505,"[1898, 9229, 18040, 7197, 3855, 6453, 10975, 16008, 14149, 56]"
509,"[5606, 16820, 8767, 2437, 2997, 8953, 9941, 1196, 12639, 7009]"
514,"[17096, 14591, 6253, 2740, 18728, 360, 18381, 17972, 1494, 4364]"
515,"[108, 17382, 14434, 16686, 1066, 8978, 16731, 19977, 9645, 2085]"
527,"[4709, 12128, 5840, 20008, 14660, 20022, 20043, 16348, 14853, 19162]"
528,"[5881, 16820, 2088, 15558, 9034, 7400, 17715, 19555, 11070, 13139]"
529,"[20172, 8491, 1111, 7506, 8145, 16494, 868, 411, 11943, 3830]"
532,"[797, 7321, 4710, 19858, 456, 18254, 2778, 9441, 19602, 1473]"
537,"[20145, 15093, 20373, 7098, 1730, 6246, 19956, 12879, 8926, 233]"
545,"[18285, 6925, 1830, 16465, 20371, 5674, 18547, 19091, 19352, 7436]"
552,"[19462, 18404, 1300, 16708, 8600, 16521, 11882, 17586, 17563, 14907]"
554,"[2674, 8956, 18381, 11107, 15578, 17239, 13237, 14591, 13101, 4965]"
558,"[4052, 11257, 3648, 8749, 5042, 12311, 1373, 15650, 1063, 13424]"
559,"[4672, 6672, 17663, 18824, 3242, 9473, 2551, 19969, 7490, 12071]"
564,"[6223, 7416, 15722, 10834, 2000, 9580, 1513, 9940, 13056, 20501]"
567,"[4201, 7808, 2631, 4072, 12225, 7844, 2719, 10316, 16318, 395]"
574,"[8045, 1253, 5750, 9003, 8880, 7544, 12931, 4743, 18404, 9231]"
580,"[20172, 10848, 4401, 411, 7506, 4949, 10251, 14826, 1149, 5606]"
581,"[17154, 10100, 12311, 10419, 11233, 15167, 20443, 4603, 19243, 7460]"
582,"[15498, 4909, 7460, 14714, 17634, 5309, 17154, 15650, 4603, 2794]"
592,"[8709, 19340, 16708, 9003, 2508, 9257, 18275, 1060, 12931, 18404]"
595,"[13980, 8956, 14395, 13237, 6253, 18728, 18381, 17096, 360, 15209]"
601,"[7323, 3413, 17764, 14679, 15241, 3212, 12295, 10694, 3832, 9961]"
603,"[6, 17764, 14679, 3212, 3832, 10694, 9961, 12295, 15633, 4255]"
604,"[17383, 8129, 12804, 5700, 1777, 1826, 15392, 2915, 1246, 17748]"
611,"[16433, 12426, 1290, 2980, 17984, 9913, 3698, 11157, 13624, 7989]"
615,"[10081, 1039, 10870, 913, 14558, 8781, 11016, 15694, 9242, 16336]"
619,"[13129, 11715, 9784, 10201, 12507, 9903, 3001, 11400, 2166, 6577]"
622,"[6093, 624, 11283, 9429, 18876, 6584, 4136, 13024, 9278, 11414]"
625,"[19858, 18254, 14375, 14213, 1012, 13043, 18615, 7157, 1374, 10618]"
628,"[12623, 14430, 8709, 9231, 6776, 8045, 8466, 7517, 4199, 6868]"
631,"[11938, 16274, 17301, 2160, 1385, 19494, 8595, 5228, 11835, 11211]"
633,"[13980, 14591, 18728, 6253, 15578, 14395, 6892, 13237, 14758, 3245]"
636,"[12173, 9670, 6, 17764, 3832, 3919, 2212, 16861, 10694, 15633]"
642,"[1534, 15209, 13980, 14591, 11366, 13237, 6253, 17096, 360, 2740]"
643,"[14375, 1473, 1012, 1374, 4710, 6409, 12929, 9441, 9111, 11400]"
646,"[5846, 18899, 14994, 3403, 1144, 15495, 10636, 3099, 19414, 13439]"
665,"[17096, 2740, 14591, 15417, 3190, 6253, 18728, 1260, 5928, 4946]"
667,"[14571, 3698, 15893, 9903, 11306, 9422, 20051, 3001, 14499, 11947]"
676,"[573, 3885, 18649, 2674, 10250, 9712, 541, 13101, 6253, 18381]"
680,"[6821, 663, 17744, 17869, 18856, 18824, 18953, 9246, 4253, 17414]"
683,"[1020, 4720, 14178, 16486, 3491, 7153, 5534, 4013, 699, 16331]"
686,"[11654, 18289, 14679, 3212, 2212, 4255, 9961, 19654, 19292, 3919]"
691,"[19243, 17154, 15650, 13542, 11233, 1063, 4189, 5924, 20443, 10100]"
696,"[11151, 755, 5708, 20054, 19711, 10834, 12536, 7427, 12576, 19852]"
703,"[5924, 12526, 9963, 16451, 15498, 15471, 12393, 11233, 1063, 13542]"
704,"[2497, 411, 3830, 14826, 7506, 16502, 4401, 8145, 20515, 15771]"
707,"[19781, 18074, 13706, 5576, 5881, 2117, 550, 15578, 17597, 17157]"
708,"[10019, 11870, 553, 9205, 19396, 16460, 16274, 11211, 15783, 1886]"
709,"[17663, 10834, 14147, 1992, 19154, 9834, 5149, 18856, 18824, 9473]"
714,"[11740, 11756, 12507, 3304, 5020, 15347, 20359, 4653, 9491, 20532]"
715,"[12196, 387, 1020, 12721, 8033, 1779, 3375, 13593, 14306, 16486]"
717,"[10496, 15578, 13980, 12963, 8956, 2740, 14309, 14591, 360, 17096]"
719,"[12919, 2680, 10222, 10910, 16274, 4926, 19494, 149, 10019, 1385]"
721,"[573, 360, 3885, 7619, 18381, 10264, 6253, 13139, 13237, 13980]"
722,"[10930, 18059, 1710, 7989, 3001, 18763, 6577, 10304, 8885, 16673]"
724,"[17550, 19486, 3410, 10992, 16080, 15386, 10367, 5003, 20213, 13003]"
731,"[20169, 4013, 12721, 7153, 797, 19838, 15781, 11357, 5100, 10706]"
735,"[6253, 18728, 11366, 17096, 360, 4364, 10496, 18381, 2740, 17239]"
737,"[519, 4089, 15038, 2989, 5020, 508, 12765, 5485, 7081, 8437]"
740,"[9003, 2508, 7544, 12623, 56, 16521, 12075, 19340, 6408, 5750]"
744,"[3001, 19991, 2980, 15750, 14360, 17114, 15090, 15775, 16673, 4301]"
746,"[5474, 9253, 3860, 2236, 19462, 5655, 17563, 1322, 12931, 3624]"
757,"[12721, 15781, 4058, 15090, 1641, 7163, 16379, 4026, 19602, 3551]"
759,"[7550, 5527, 16338, 18418, 17404, 9528, 11014, 18377, 10316, 4072]"
770,"[14826, 1714, 16494, 14453, 15558, 11943, 4839, 1422, 4202, 3519]"
773,"[6496, 11157, 12043, 5892, 10089, 14709, 7889, 12507, 8437, 14561]"
774,"[8160, 12633, 11661, 18617, 1724, 10684, 8377, 11196, 8360, 7669]"
788,"[6103, 15474, 20263, 10848, 18096, 411, 8491, 2873, 11226, 20197]"
791,"[1719, 2780, 5606, 17826, 9291, 16601, 11070, 13034, 8822, 1714]"
804,"[8464, 6565, 18875, 15680, 18503, 3644, 4266, 7728, 1196, 2437]"
807,"[10269, 16994, 14826, 10706, 4910, 3788, 20605, 7475, 9500, 2018]"
818,"[8640, 8437, 10089, 2922, 6433, 13154, 3256, 6823, 7224, 12507]"
837,"[13542, 4603, 1063, 15650, 16451, 20443, 4189, 9323, 4909, 956]"
848,"[17635, 12071, 19969, 4253, 8047, 7416, 9473, 18645, 18852, 9580]"
854,"[5675, 149, 10019, 2029, 10910, 7183, 12437, 7417, 20, 15427]"
856,"[7989, 14309, 9984, 10957, 16433, 17330, 6892, 17709, 11157, 15916]"
859,"[6776, 7544, 8045, 12623, 6408, 8709, 8466, 1060, 19340, 9257]"
882,"[573, 8822, 18649, 3885, 2674, 9826, 12594, 541, 13139, 7009]"
914,"[15498, 11233, 16451, 12940, 1149, 10100, 11313, 8358, 4909, 14178]"
916,"[6925, 1830, 15624, 3535, 5252, 4707, 11722, 19775, 18479, 16697]"
924,"[4106, 5089, 11196, 18266, 7485, 18096, 17774, 20263, 13250, 10567]"
925,"[2551, 17663, 4253, 6672, 19969, 18856, 3961, 9473, 663, 10834]"
926,"[4514, 20172, 14826, 5141, 11664, 8866, 14008, 10848, 15771, 3830]"
927,"[1979, 7363, 20007, 16930, 6492, 8950, 20497, 9314, 11599, 6577]"
928,"[15781, 797, 5100, 19602, 1133, 1641, 4058, 10708, 10591, 37]"
938,"[2980, 15183, 972, 19624, 6971, 12043, 368, 6496, 1023, 14561]"
949,"[8956, 3347, 4106, 19662, 15578, 12436, 13980, 17597, 18096, 10496]"
951,"[8466, 9257, 15050, 6408, 9003, 5750, 6776, 12623, 9231, 4743]"
953,"[9804, 2980, 2132, 10691, 6433, 16583, 10977, 14509, 14904, 15750]"
957,"[2783, 4079, 17052, 5184, 4268, 15042, 18111, 19464, 7914, 6084]"
961,"[3961, 9504, 17663, 8047, 17635, 11510, 19969, 17241, 9473, 12008]"
962,"[9003, 16521, 2508, 9231, 17563, 5474, 18763, 8890, 7544, 56]"
963,"[7416, 3961, 6672, 14370, 17241, 18755, 18852, 7490, 18645, 2000]"
964,"[10293, 11595, 463, 13960, 18378, 3321, 752, 11102, 6579, 18344]"
976,"[5606, 16601, 8304, 14758, 16820, 14826, 3885, 1714, 8956, 13139]"
981,"[3698, 16673, 19339, 4301, 2980, 4954, 10833, 17114, 7989, 15775]"
984,"[18910, 8835, 1840, 12765, 9491, 18273, 6433, 16673, 6157, 8437]"
988,"[8356, 2274, 2159, 3505, 163, 17200, 8001, 16387, 13267, 5186]"
994,"[7539, 9175, 20262, 14774, 13384, 11088, 16351, 4737, 18983, 16288]"
995,"[4089, 4301, 16673, 17114, 14662, 7989, 10481, 3001, 12910, 2980]"
1004,"[7506, 14826, 4288, 5141, 8866, 4910, 2151, 20167, 3830, 11664]"
1009,"[394, 3375, 16486, 9804, 6788, 387, 2665, 16866, 7545, 10691]"
1011,"[8342, 8033, 13593, 14306, 4219, 1205, 12196, 19466, 16331, 8618]"
1016,"[1944, 8356, 4347, 18830, 17200, 18361, 8138, 7256, 4549, 3698]"
1017,"[15498, 9163, 5564, 15779, 10100, 13808, 11233, 19364, 19602, 4026]"
1018,"[1290, 14360, 6823, 16433, 7989, 12715, 16083, 20372, 13624, 18262]"
1021,"[5700, 17383, 1246, 12804, 2915, 8129, 15503, 15548, 4443, 15392]"
1027,"[5965, 6509, 17744, 10916, 19711, 7427, 12536, 15703, 10511, 9385]"
1031,"[10848, 20172, 2497, 8491, 4949, 14826, 7506, 1189, 20515, 2997]"
1034,"[16645, 8796, 7147, 15355, 4814, 7550, 1486, 299, 9528, 13123]"
1035,"[14907, 9003, 19462, 4369, 18361, 6606, 7544, 16708, 8045, 12931]"
1045,"[16502, 20515, 17584, 10848, 2919, 3556, 20172, 8491, 18739, 2497]"
1046,"[12599, 3097, 5633, 5100, 3558, 19398, 10234, 18446, 5359, 3606]"
1050,"[7891, 13980, 17096, 1382, 14527, 14982, 14591, 3729, 5928, 18728]"
1052,"[2508, 9003, 12931, 7544, 6408, 6704, 8709, 17563, 12623, 9253]"
1056,"[4506, 3264, 8113, 18078, 18515, 20316, 5601, 13022, 6489, 17125]"
1057,"[14012, 9963, 14091, 11417, 17530, 5657, 10118, 1180, 7100, 12906]"
1065,"[8426, 8145, 344, 10838, 16502, 11943, 3602, 12466, 1111, 18956]"
1066,"[12311, 8749, 3648, 3622, 17154, 14765, 7904, 19243, 14714, 12393]"
1070,"[1180, 2736, 4467, 14012, 9183, 8041, 11176, 1849, 11462, 19043]"
1073,"[18899, 15428, 5846, 19414, 7920, 5031, 16039, 10686, 13489, 8281]"
1083,"[13139, 6253, 13237, 360, 10264, 13980, 8956, 18649, 14591, 541]"
1087,"[16994, 12639, 13029, 1111, 5100, 4910, 15781, 2627, 5606, 10591]"
1092,"[19770, 14904, 9804, 9579, 19466, 18743, 14306, 2665, 19305, 2132]"
1094,"[15931, 16297, 14827, 18059, 12906, 8838, 16404, 11604, 520, 14903]"
1098,"[8172, 4467, 1849, 14012, 11006, 1180, 9183, 444, 10259, 15646]"
1099,"[12510, 10848, 20172, 15900, 4910, 8866, 1149, 2151, 10591, 10269]"
1103,"[3698, 3001, 8627, 4359, 4301, 11947, 7989, 14360, 4954, 14571]"
1104,"[5881, 12393, 15931, 913, 16024, 11164, 20242, 17897, 12164, 12906]"
1106,"[1830, 3535, 15624, 5674, 18547, 4707, 19091, 19352, 4526, 5778]"
1108,"[15312, 9060, 9670, 12173, 3413, 17764, 18289, 3832, 4255, 12295]"
1115,"[7989, 9984, 817, 4301, 3424, 14360, 3698, 12715, 16579, 10957]"
1120,"[18051, 953, 6113, 16491, 4881, 7133, 18897, 13105, 7174, 1813]"
1122,"[15050, 9257, 2508, 6408, 9003, 12623, 7544, 6776, 9231, 19340]"
1126,"[14826, 20172, 2497, 868, 8491, 411, 5606, 2873, 7506, 4910]"
1128,"[8491, 2497, 411, 16502, 14826, 4401, 3830, 20515, 2919, 7506]"
1129,"[7550, 4201, 6915, 14832, 10659, 10316, 17404, 19024, 18377, 1039]"
1147,"[6197, 8297, 2392, 15312, 12173, 11654, 9060, 7323, 15543, 9670]"
1161,"[10848, 12882, 3189, 3830, 9598, 14983, 20172, 3102, 16852, 8599]"
1163,"[7544, 8709, 6868, 12931, 8466, 9257, 9231, 18404, 14430, 6776]"
1164,"[8138, 19446, 8169, 405, 6695, 17820, 12142, 18830, 18419, 5530]"
1169,"[11882, 14907, 56, 1060, 17586, 9003, 2508, 7544, 18361, 4369]"
1173,"[13980, 13237, 18728, 360, 18381, 3885, 2740, 17096, 13139, 10264]"
1174,"[15752, 6423, 9465, 11174, 17080, 6284, 17312, 17776, 11045, 12360]"
1176,"[10019, 15783, 149, 5675, 1385, 19396, 17010, 1329, 1886, 11870]"
1185,"[9740, 10966, 10760, 6153, 11327, 1713, 15168, 752, 16731, 14730]"
1210,"[9834, 19969, 11688, 17663, 18856, 4253, 10834, 9940, 18824, 4339]"
1223,"[1605, 4106, 17774, 14758, 19244, 7485, 17984, 13066, 11196, 9903]"
1224,"[20417, 12220, 520, 20007, 3944, 4857, 16930, 8950, 5893, 18426]"
1226,"[8953, 3644, 16314, 14770, 19699, 18875, 9710, 12639, 17926, 11070]"
1233,"[9007, 14604, 2085, 6498, 3077, 877, 4467, 8692, 3021, 8378]"
1237,"[17311, 10742, 14487, 20123, 747, 679, 10536, 18667, 4851, 1946]"
1238,"[10848, 1111, 5606, 4910, 8145, 20172, 3431, 868, 7506, 10024]"
1243,"[16820, 5100, 20268, 7009, 9291, 5606, 8304, 17034, 2912, 20169]"
1244,"[12142, 19446, 11074, 14248, 15613, 4947, 6695, 11123, 5569, 20088]"
1246,"[11510, 7416, 3961, 6672, 6624, 17241, 17635, 9882, 14370, 17663]"
1254,"[7009, 11070, 1719, 17568, 9291, 2780, 5881, 12599, 10629, 5100]"
1257,"[20242, 16973, 3835, 5881, 8749, 19555, 19398, 16820, 10013, 13272]"
1268,"[20461, 14659, 14509, 2132, 13435, 6732, 14147, 20135, 12765, 6971]"
1274,"[2674, 13139, 5606, 3885, 541, 13542, 8749, 17239, 4965, 11107]"
1284,"[19730, 4466, 16973, 14903, 16024, 7147, 15931, 3192, 18906, 7947]"
1285,"[8849, 3876, 8540, 4346, 12668, 10346, 5193, 13624, 1588, 7989]"
1287,"[13034, 3511, 17826, 11006, 3787, 2274, 6971, 8892, 20131, 6667]"
1294,"[16866, 7545, 20169, 1111, 12827, 17346, 10269, 6954, 10239, 4834]"
1297,"[2508, 4774, 10801, 4743, 14907, 18404, 4369, 7544, 2730, 9003]"
1300,"[14147, 17663, 19969, 11688, 6137, 9473, 18824, 19154, 10834, 5149]"
1302,"[1357, 18763, 17166, 1710, 6285, 7931, 10930, 8838, 15967, 16297]"
1316,"[3893, 20415, 5482, 7070, 16944, 16930, 12688, 4675, 5661, 19733]"
1319,"[3473, 10698, 3534, 18254, 305, 9477, 12170, 14375, 19858, 19583]"
1331,"[12639, 5100, 16820, 11070, 2780, 1714, 15781, 4026, 14826, 648]"
1332,"[10496, 15578, 1635, 9941, 13368, 20268, 17034, 7394, 17926, 14309]"
1339,"[3919, 9670, 15312, 2186, 9060, 11654, 7323, 6, 10926, 18057]"
1341,"[8749, 16973, 20242, 3648, 4052, 20443, 11257, 4826, 12393, 14714]"
1343,"[13237, 13980, 17239, 6253, 14395, 10264, 10496, 18728, 11206, 6892]"
1346,"[7516, 18830, 11251, 770, 4347, 8725, 8356, 6664, 8138, 19446]"
1350,"[3242, 2551, 8672, 9246, 20232, 1271, 17663, 4253, 15988, 6672]"
1353,"[573, 13980, 14591, 13237, 10264, 18381, 3885, 6253, 13101, 11366]"
1362,"[14173, 19386, 9061, 17034, 5112, 15725, 12239, 16309, 1069, 15249]"
1363,"[4944, 16494, 14904, 2132, 10861, 15775, 2980, 10591, 1372, 4839]"
1370,"[14007, 11107, 11896, 13139, 16474, 15578, 3885, 19939, 2037, 541]"
1371,"[9231, 12075, 13803, 6776, 5925, 9003, 8045, 2508, 56, 7544]"
1374,"[18904, 7157, 5925, 19858, 1551, 13940, 8500, 5443, 3750, 6409]"
1379,"[6569, 18352, 9083, 4281, 18316, 16128, 17709, 16477, 1933, 2085]"
1383,"[19773, 1056, 5273, 9051, 4496, 16225, 3700, 15664, 7744, 13787]"
1390,"[4743, 4865, 11759, 8169, 1898, 8138, 17200, 9231, 11074, 14668]"
1391,"[13670, 3860, 1300, 11882, 3624, 18404, 12666, 13406, 16708, 5474]"
1395,"[19733, 14097, 5924, 5309, 15498, 16451, 13808, 13542, 11803, 5649]"
1398,"[13906, 8996, 13041, 2520, 10936, 4952, 13486, 6695, 14079, 10038]"
1402,"[10269, 20169, 17568, 16820, 2006, 15666, 16994, 15499, 15710, 7267]"
1404,"[5023, 387, 14306, 17903, 15640, 8342, 16100, 5906, 2665, 17223]"
1415,"[12414, 1681, 104, 2084, 2811, 13561, 16199, 6712, 7065, 16630]"
1417,"[5700, 18244, 17748, 10446, 12472, 11227, 18798, 820, 6313, 1640]"
1418,"[12804, 17383, 5700, 1246, 11239, 16664, 15503, 17748, 11231, 10347]"
1433,"[10591, 16494, 10269, 5141, 2627, 797, 15542, 16866, 10848, 8539]"
1444,"[6113, 7539, 1813, 16288, 9175, 19850, 14178, 1329, 6564, 8686]"
1454,"[16583, 3453, 12762, 2858, 10466, 15837, 20461, 10691, 9804, 6459]"
1456,"[765, 12323, 8021, 12997, 13251, 16163, 18358, 18945, 4433, 2423]"
1463,"[2186, 9060, 9670, 16861, 7323, 18057, 19205, 10926, 3413, 17764]"
1473,"[13783, 12932, 14233, 2418, 7577, 7400, 13943, 9034, 17420, 14453]"
1481,"[1641, 19305, 4058, 1020, 12721, 14178, 4026, 18743, 3551, 9804]"
1505,"[17550, 11774, 13003, 15386, 3410, 16080, 20213, 10367, 7750, 13518]"
1519,"[1195, 482, 5997, 7267, 13548, 12707, 14665, 17568, 4113, 17786]"
1524,"[17247, 9007, 18231, 14659, 17947, 877, 17709, 20461, 11462, 9392]"
1526,"[19590, 18804, 17226, 9749, 15923, 6148, 12943, 13998, 791, 5223]"
1534,"[8297, 19205, 2392, 15543, 12173, 3963, 10002, 18026, 3413, 16585]"
1535,"[16494, 6918, 12622, 8452, 13731, 2518, 4839, 222, 4566, 18876]"
1536,"[10259, 6971, 16583, 20169, 797, 19590, 6220, 14509, 4695, 9007]"
1537,"[7436, 15624, 19091, 4526, 5778, 19321, 15864, 7000, 1041, 20254]"
1542,"[214, 13908, 7066, 20244, 17213, 13004, 20417, 20421, 12220, 19295]"
1545,"[19192, 3022, 2423, 2993, 18369, 12888, 19871, 7963, 14612, 6667]"
1554,"[20172, 15771, 8491, 411, 2497, 4401, 2919, 4288, 14008, 14826]"
1560,"[15312, 9670, 7323, 17764, 18289, 11654, 14679, 3413, 10694, 15241]"
1570,"[19385, 14395, 13980, 15578, 10496, 11896, 1066, 19662, 13237, 4460]"
1573,"[17154, 14714, 15650, 12311, 19243, 10100, 8749, 20242, 3648, 15167]"
1579,"[6113, 7133, 1813, 9175, 1329, 16288, 10019, 5540, 17138, 4737]"
1580,"[16432, 2216, 2235, 15105, 8091, 9731, 6760, 12716, 14301, 19385]"
