playlist_id,track_ids
272,6672 3961 15988 12712 18645 12071 1271 8047 17635 7490
275,13980 2674 10250 8956 541 15578 11107 17239 6253 7009
277,6971 16673 6220 14659 13435 1023 4301 8437 1951 7224
290,11715 4301 16673 10833 3698 1944 17114 14662 3001 16083
302,16866 5606 1641 10848 20169 10269 4026 15090 3551 3001
303,17663 9473 4672 6672 3961 9834 19969 663 1992 12071
310,8749 2765 19243 15498 4603 20443 11233 9963 14714 16451
315,1944 8356 18830 15430 8138 4148 15778 7256 18361 11916
316,4743 8138 4148 11759 6695 2508 17200 8169 9231 3855
326,18074 16820 2912 9941 2117 5100 2674 12639 8956 541
332,15558 2508 9003 4743 9231 18575 10013 19462 18361 2730
337,10848 14826 5606 20172 7506 8491 5141 15474 8866 868
362,1641 16494 4839 4058 4026 2164 15781 16866 8539 2090
365,14659 8437 20461 6971 12765 20135 13435 5020 20359 2203
368,15578 17239 13980 6253 2674 10264 14395 541 14591 11107
370,18679 5455 13678 8498 17404 12526 15360 15265 19733 18418
378,1830 6925 20371 5778 11282 4707 17818 16465 19321 9430
392,8956 13139 2674 15578 13237 3885 6253 11107 13980 10250
401,10848 16502 4910 10711 10024 7506 868 14826 20172 8539
403,5020 8437 6433 20461 20135 12765 14659 2203 6732 5485
407,6113 7133 17276 9175 10300 10673 18418 7539 19850 20262
408,13980 6253 15578 18728 14591 15209 10264 17239 8956 13139
413,6433 9183 13435 1849 14659 7545 20135 20461 10259 6971
422,11133 18361 8356 8138 1180 4148 8169 10259 1944 17200
432,520 16930 18763 18254 3944 15537 12393 6577 8498 8950
437,913 520 16930 2887 19556 18426 16024 20497 20007 17363
441,12393 9963 15360 19733 405 14668 15498 19589 16451 2204
448,20134 11107 19662 2272 12436 15781 15862 15771 6103 10848
451,15781 12639 20169 4026 1111 5359 10269 1587 18421 15090
452,8956 17239 11107 6253 15578 10250 13237 5606 13980 18381
455,2807 5527 395 13276 14832 4072 8900 7808 11016 8254
460,13980 8956 6253 17239 13139 18381 18728 14395 3885 10264
467,20121 16861 18026 10926 17764 19205 15335 15312 8297 9670
470,5606 10848 14826 648 7506 12510 2997 20172 16494 868
492,15578 8956 20242 8749 13237 13980 19662 13139 14758 6253
495,17200 10848 16866 14826 11074 10269 1714 18361 6695 1944
497,2117 16820 9291 2912 7009 17034 550 10250 9941 541
500,1641 2272 2873 12721 10013 16866 15781 14453 14758 18096
504,13512 12378 7401 6157 635 5199 978 7396 11315 7277
505,4743 1898 18361 9003 2508 6453 56 14907 9231 3855
509,5606 14826 10848 4910 1111 7506 12510 1714 2997 16820
514,8956 15578 6253 13237 14591 18728 2740 360 10264 14395
515,19055 11196 5089 4106 6892 11661 17774 16471 18617 3347
527,12580 19162 20008 5840 20043 14853 14660 15221 12383 16348
528,13139 10848 5606 2674 11107 8956 5881 13237 18381 6253
529,8491 1111 868 8145 7506 5606 411 11943 16866 10269
532,18254 1473 18615 14213 9441 4710 456 3431 10618 19858
537,10706 5100 9291 9826 1656 15669 5359 20145 3606 20048
545,6925 18547 1830 20371 5674 4526 16465 19091 15624 15864
552,19462 18404 16521 2508 3624 14907 16708 11882 1300 5474
554,16820 2674 5606 4965 8956 7009 11107 2780 15578 10250
558,4052 3648 20242 11257 8749 2765 13424 15650 16973 20443
559,4672 6672 9473 19969 15988 6821 9834 3242 12071 17663
564,17239 13237 15578 13980 8956 2674 18381 18728 360 14591
567,10316 6915 4072 15485 15974 10561 7844 18751 395 4201
574,4743 4369 18404 19462 2730 56 16521 1476 9231 12075
580,10848 5606 20172 648 14826 2997 7506 1149 411 3830
581,20242 17154 19243 14765 20443 12311 14826 11233 5606 13424
582,15498 17154 14453 9231 14714 17634 358 17114 16673 15640
592,8356 8709 9257 4743 14907 2508 9003 6695 9231 8138
595,13980 8956 13237 6253 17239 18728 18381 14395 14758 13139
601,17764 7323 3413 3919 14679 16861 18057 16585 2186 20121
603,17764 6 14679 16861 3919 12295 9961 19654 3832 15633
604,5700 17383 8129 1246 15392 17748 12804 19135 18376 10446
611,11896 13452 15578 2980 2997 17984 17034 6892 15542 11107
615,6915 14903 12674 17897 5527 15931 2719 19289 18464 10316
619,3001 6971 6823 13129 4359 4301 9903 11157 1290 6577
622,6093 624 15410 11369 11283 10591 16225 16494 19773 12622
625,9441 18254 18615 14213 1473 6985 19858 7931 10618 11400
628,5881 2088 8573 19555 4743 3418 9273 17715 9231 20242
631,18266 3347 1886 16274 12919 5228 17301 10019 16460 9205
633,13980 15578 14758 14591 18728 13237 6253 17239 6892 14395
636,12173 6 9670 17764 2212 3919 16861 15633 3832 10694
642,11070 13980 13237 6253 18728 12599 5881 15578 9291 14591
643,1473 9441 4710 1012 14375 6409 1374 11400 11842 13531
646,5606 11070 14826 10848 12510 2997 1111 1085 15781 1149
665,8956 6253 13237 15578 2740 14591 17239 18728 14395 10264
667,2272 10567 6103 20263 2873 17984 10848 12436 9984 15893
676,2674 573 6253 18649 10250 15578 541 18381 3885 9712
680,663 17744 9246 6821 8145 2336 8047 6672 9473 17663
683,4720 14904 14796 16486 18743 1020 5534 699 16331 14178
686,11654 18289 14679 2212 9961 3212 3919 19654 15633 16861
691,19243 1063 5924 13542 20443 11233 17154 4052 15650 8275
696,6672 17744 7427 12576 19852 18198 18824 4672 9246 15875
703,5924 12393 9963 9441 2765 16973 16451 1063 12311 2674
704,5606 8145 14826 2497 7506 1111 11943 648 16502 20134
707,10496 17597 14758 15578 8956 18401 11896 3347 12563 8229
708,9205 14758 10019 1329 12436 19396 4106 16460 15783 553
709,10834 9246 17663 9834 15988 9473 18824 19154 18856 9940
714,12931 16083 11157 11740 7611 3698 14360 12910 10323 17586
715,16583 2665 18421 1641 10691 4839 4058 10742 10339 13622
717,15578 13980 8956 10496 2740 13237 14758 14591 12563 14395
719,12919 149 15783 10910 2160 16274 1282 5675 11769 16924
721,6253 3885 13139 13980 8956 13237 18381 573 10264 15578
722,10269 16905 3001 19602 6823 15542 10591 10346 20169 1111
724,3410 17550 5746 16080 20120 15386 11002 18615 4839 4998
731,797 20169 4013 12721 16866 19838 5100 7153 15090 16601
735,6253 18728 10496 2740 17096 11366 17239 360 11896 18381
737,12765 519 15038 7341 3684 9645 3979 18335 3662 12658
740,2508 9003 18404 16521 14907 56 4800 7544 12075 1253
744,3001 19991 14360 4301 15750 15775 2980 6823 1290 16433
746,19462 3860 16521 16708 5655 3624 18404 4543 8356 17586
757,12721 19008 5534 1641 4058 1020 15781 4013 6220 699
759,18377 6915 7550 19119 17404 14832 5527 395 16338 19476
770,14826 5606 10848 11943 12510 2997 8866 8145 10711 868
773,6971 8437 11157 7889 6496 10089 12507 6823 1023 18726
774,17715 10684 15558 1724 6892 14453 8160 20408 11196 2740
788,10848 12436 411 15474 13216 6103 20172 8491 2873 15771
791,5606 10848 11070 2780 9291 5881 13034 7009 1719 12639
804,18875 11070 5606 18503 5100 12599 7009 2437 5881 8767
807,10269 10706 16866 15781 12639 1085 3788 2627 16379 1714
818,10089 8437 13154 7224 12507 15942 6823 20532 5485 16673
837,20242 13542 1063 4603 20443 15650 2765 15640 16451 956
848,10834 19969 663 9834 8047 12071 9473 18824 4253 18852
854,5100 2997 16601 12599 4013 3790 3606 12639 16866 18332
856,6892 7989 9984 16756 3698 16433 2980 10957 17114 6823
859,8045 16521 12623 6776 7544 8709 16708 1060 4800 6408
882,3885 573 2674 13980 13139 15578 18649 6253 11107 8956
914,10848 14826 1111 12510 868 20172 5141 16494 8539 4910
916,6925 1830 15624 3535 5252 7000 1041 4707 11282 17818
924,18266 2272 12436 4106 3347 7485 17774 11196 5089 16471
925,19969 2551 10834 9473 17663 6672 9834 4253 663 18856
926,10848 14826 20172 5606 8866 2997 5141 7506 868 1111
927,16930 15471 20007 6577 7363 11599 8950 18254 4642 19336
928,14826 797 15781 19602 10848 4910 5606 10591 16494 5100
938,508 972 2581 15942 308 368 12507 4089 13908 3424
949,15578 8956 12436 4106 13980 10496 17239 3347 17774 19662
951,14453 4743 8466 2088 6408 18575 9231 12623 15050 9003
953,17114 14360 2980 3001 4954 3698 14662 19055 12910 15750
957,4710 368 11740 19056 1290 6823 9198 13129 11157 20532
961,3961 17663 19969 9246 15988 4253 8047 9580 18645 9473
962,9231 2508 9003 12075 1898 4800 56 16521 14907 14547
963,7416 3961 17241 6672 14572 7490 17663 15988 2000 18755
964,8145 4949 12488 10293 2336 752 18991 11943 15564 20133
976,5606 14826 3885 1111 2674 20172 541 648 20134 9705
981,3698 4301 2980 6971 16673 4954 19991 17114 14360 15775
984,16673 3698 3001 2980 15775 15750 14360 7989 508 1290
988,17200 8356 15341 8001 8138 15886 11133 17586 18361 1944
994,20262 7539 14774 9175 19396 17138 1329 18983 13384 2638
995,6971 17114 16673 8145 4301 4089 2997 3001 16502 2980
1004,648 7506 8767 2780 2997 14826 2437 10848 16820 8145
1009,20242 8749 12393 14765 19243 4965 16973 12311 1063 14714
1011,18743 8342 5023 4745 19466 9804 10691 6788 16331 16583
1016,4347 17200 1944 8356 8138 6695 508 4089 4543 18830
1017,11233 15498 10100 15640 12311 11313 17154 5668 5924 14714
1018,3001 6823 2980 1290 15775 14360 7989 16673 10474 17114
1021,5700 17383 18376 15548 8129 1246 16664 10446 15392 15410
1027,6672 17744 17663 15988 9246 7427 18556 14907 16521 18852
1031,10848 5606 14826 1111 11943 868 7506 2497 20172 4949
1034,10852 8389 13678 11881 10749 1486 13359 9305 15729 10908
1035,4743 14907 18361 4369 19462 17200 9231 8138 16708 9003
1045,10848 16502 20172 14826 411 15187 2497 868 1422 2919
1046,5100 16973 12599 19398 3790 2912 5633 18421 10629 20242
1050,15578 13980 6253 8956 10264 18728 17096 14591 3885 17239
1052,4743 2508 9231 9003 16708 14907 12075 7544 56 1060
1056,1710 18059 13022 19173 8890 15716 6489 8113 1357 11951
1057,17530 12718 12906 14012 1180 877 10259 11363 7100 3287
1065,14826 1111 16494 5606 1714 10848 15542 11943 2627 10711
1066,19243 14765 12311 4965 8169 4743 17200 8138 20242 3648
1070,4467 14012 1180 17530 16731 10596 8378 8041 12789 6442
1073,5846 18418 18899 19414 3648 7920 5031 14765 15428 2317
1083,13139 8956 13237 6253 13980 541 10264 18649 360 9705
1087,1111 14826 5100 10591 4910 15781 2627 7009 12639 14322
1092,18743 1641 9579 14904 19466 2665 19770 16331 19305 9804
1094,8838 18059 520 16404 18615 15931 12906 16297 19556 14583
1098,14012 11006 1935 9183 17530 14659 1951 10259 1180 8378
1099,10848 12510 10269 20172 15900 2627 15542 14322 4910 1149
1103,3698 4301 1023 3001 10833 13129 15750 6433 16083 508
1104,2674 10848 17239 11070 5606 3885 5881 8956 6253 913
1106,1830 18547 20254 5674 4526 15624 19091 15864 19352 5778
1108,12173 15312 9060 9670 17764 3413 18289 3919 2212 19654
1115,9984 13129 16579 14360 579 4695 9383 1290 17990 14662
1120,6113 7133 1813 4737 14774 17357 1329 18017 953 18051
1122,2508 4743 9003 9231 12623 9257 16708 6776 19340 1060
1126,14826 5606 7506 868 20172 2497 2997 4910 10711 2873
1128,8491 14826 2497 5606 411 7506 868 1111 648 3830
1129,7550 6915 3403 18899 18377 17404 7722 15495 10316 14832
1147,12173 15312 11654 7323 9670 9060 6197 8297 6 18289
1161,15781 1085 16866 7163 4026 15090 19602 10706 8659 20169
1163,9231 2508 18404 4743 14430 8709 8466 9257 16708 4800
1164,8138 797 8169 6695 405 4743 1898 17820 18361 1641
1169,2508 14907 11882 9003 18361 4743 17586 4369 56 7544
1173,13980 13237 13139 18728 14758 18381 3885 2674 360 2740
1174,6423 15752 17076 11174 9465 12360 12830 12320 20498 6476
1176,10019 9205 14758 1329 15783 19396 1385 12436 4106 8956
1185,10760 9740 344 3754 11327 6153 2757 19816 4379 7035
1210,10834 15988 17663 19969 3961 4253 9834 8047 3242 6672
1223,15578 13980 8956 15209 14758 12436 10496 18728 17096 17984
1224,18763 1710 520 17935 4857 17819 6285 16297 1365 8838
1226,12639 2997 11070 2780 2674 8953 18875 3644 541 17034
1233,9007 2085 11006 17131 7889 8692 6433 14659 1180 6498
1237,1641 3001 15090 4526 1830 6925 20371 19352 5252 20254
1238,1111 10591 5606 8145 11369 868 4910 10848 7506 5141
1243,16820 7009 5606 2780 9291 17034 20169 16601 5100 8304
1244,12142 11074 4947 19446 6695 9229 1898 14248 1687 11759
1246,9246 3961 6672 11510 17635 2551 7416 15988 17241 17663
1254,5881 13034 11070 8956 17826 13139 11474 13550 20362 2780
1257,12599 13550 5100 2912 19398 5606 2780 20242 10629 2997
1268,14659 20461 9834 13435 6971 2132 11740 15704 17663 17657
1274,5606 2674 3885 13139 11107 20172 17239 8749 648 868
1284,12906 15931 16024 3192 10285 16998 14903 1723 17897 17515
1285,3698 2980 4301 12910 17114 13624 10346 7989 3001 14360
1287,13034 17826 2980 4301 3698 3001 6971 1290 4954 16083
1294,20169 10269 16866 15781 1111 12639 5100 16820 11070 9941
1297,4743 2508 18404 14907 12075 9231 1944 8045 56 4148
1300,10834 9473 19969 11688 17663 663 9246 14147 19154 18824
1302,18763 1357 1710 19556 19173 6971 7931 6285 16297 9441
1316,19733 15471 2765 20415 5661 3893 16451 4675 2887 5482
1319,9441 1473 9477 18254 14213 9963 19466 19858 14375 13043
1331,10848 14826 16866 4910 15781 16494 11369 11943 10711 12510
1332,10496 15578 16471 14309 14758 2740 8956 11896 13980 17597
1339,11654 15312 9670 3919 6 9060 7323 18057 18289 20121
1341,20242 12393 8749 13237 2674 11257 16973 19555 20443 3885
1343,17239 13237 6253 13980 10264 11107 14395 10250 18728 18649
1346,4347 17200 1944 8356 8725 11074 770 8138 8995 14107
1350,19969 3242 9473 663 2551 20232 9246 10834 18824 17663
1353,13980 573 8956 14591 15578 6253 15209 10264 3885 14395
1362,2740 17034 13452 16471 9061 15209 11405 16923 20287 10496
1363,14904 2231 15548 5700 9804 11286 2980 2665 11227 16583
1370,5576 11107 20134 8956 11896 11070 15578 2674 14395 3885
1371,3698 1944 4954 4301 8138 4543 18404 19991 8001 18361
1374,13426 17034 13368 4710 723 20287 6453 3750 15333 2778
1379,11006 2085 9441 17709 877 9530 5296 6569 11462 14281
1383,9051 456 18254 1056 17699 18615 13787 7931 10618 9441
1390,15090 10848 1714 12436 8539 1111 6103 14826 4523 15498
1391,13670 2508 3860 16521 14907 18404 16708 1060 628 1300
1395,16820 14360 5576 11070 3698 9984 12910 9291 7989 1698
1398,6695 8749 4603 8996 13906 20242 14714 11233 5924 9323
1402,10269 14826 10848 20169 1714 2508 4743 16820 5100 12639
1404,4745 10691 18743 19075 2665 6788 16331 5023 3799 9804
1415,16630 16199 4323 1681 104 2811 7065 2084 1195 12414
1417,5700 17748 11227 12472 14017 10446 18034 336 4443 1640
1418,17383 5700 1246 15548 12804 1826 17748 15503 11239 10347
1433,10848 1111 15781 16494 16866 10591 8539 648 797 5141
1444,20242 9963 16973 12393 5924 6113 1063 12311 13941 2765
1454,14904 16583 6971 10691 18743 9804 9477 20461 15090 4745
1456,1111 11943 4910 1714 17346 6442 6383 1422 2627 19252
1463,9060 7323 9670 16861 2186 18057 3413 10926 14679 19205
1473,14453 436 8573 13188 10013 17715 3418 7577 7400 9034
1481,1641 4026 5100 4058 3551 10706 1587 5359 19602 17203
1505,4839 3410 10977 17657 9804 10567 15386 10691 14751 5739
1519,5606 573 2674 13980 14826 13139 2780 541 10848 18649
1524,14659 20461 6220 877 6971 6433 13435 8437 17530 16583
1526,19590 18804 17226 3802 13998 8985 16846 15498 11233 4469
1534,19205 8297 12173 2392 3413 15312 18026 9060 9670 6
1535,4839 16494 1056 18876 12927 17699 6093 13731 6918 10913
1536,797 20169 15090 9007 16866 19602 6971 10259 7889 16905
1537,4526 7000 20254 1041 15624 15864 5778 7436 19091 13155
1542,15974 7844 17396 4267 19295 14699 5527 7066 11020 395
1545,17281 8437 1023 10089 2090 18254 3650 7889 6433 2085
1554,20172 14826 5606 2497 7506 8491 15771 411 868 15900
1560,15312 11654 7323 17764 9670 18289 14679 3413 3832 3919
1570,10496 15578 14309 16471 11896 2740 12425 14758 17597 13452
1573,17154 14714 19075 19243 4359 15770 9804 2665 15650 8749
1579,6113 10019 17138 10910 4475 8686 12919 1329 19060 15783
1580,16432 3343 7035 14301 6794 12716 16007 17041 11102 19054
1582,16820 12639 11070 7009 17918 15558 1719 17568 2912 5606
1583,15988 11510 9940 18824 12071 15185 2000 724 20247 17663
1588,18404 17586 11715 4774 14907 4369 9388 10521 1192 2508
1590,7053 8242 10418 4811 17887 12342 15362 11698 5761 14612
1601,10848 20172 7506 8145 2497 5606 16502 11943 8491 14826
1609,10848 12436 17984 6103 13216 15474 2497 20263 3830 12278
1627,19602 19431 20169 6823 3811 9941 2980 16433 15750 20287
1629,4743 2508 9003 14907 7544 13670 12623 6776 56 18361
1631,8356 17200 8001 15886 15341 1944 2159 15781 15301 5186
1634,19398 16973 4720 16866 5881 8145 1641 1020 8506 463
1636,18995 4541 3750 18669 13940 6915 20491 3632 9681 4347
1637,8466 18599 14430 8709 7544 19340 14033 4743 9231 1060
1639,9231 4743 9003 8045 14033 56 12623 4199 7544 4800
1650,13139 2674 17239 9705 13237 6253 8956 5606 18381 18649
1652,13980 15578 13237 13139 18728 6253 360 17239 14758 14591
1661,15781 10706 5924 12721 18332 11233 14597 344 11070 7163
1664,2674 3885 8767 11107 541 648 10250 13139 573 18649
1673,17200 4743 1944 405 8356 18361 1898 12075 3855 8138
1675,17035 8180 10628 15291 11621 6035 2625 17542 11760 8508
1679,7153 660 19838 12599 12162 11357 2997 3790 956 16601
1680,3611 6692 10289 9735 12882 1092 4355 16852 17798 3189
1682,3001 1290 16083 3698 14360 6823 4301 15750 9778 12910
1691,5700 18376 10446 17748 17383 4443 14484 18244 1640 9216
1692,11157 1290 12507 6971 20532 11740 5020 308 8437 6823
1701,10496 15578 17597 8956 19662 12563 3347 6253 8229 17239
1703,5100 15781 2912 20268 10629 10708 10706 12639 4202 4026
1705,16820 5606 15669 17918 11070 2437 9291 5100 9710 11107
1707,12436 20263 6103 13216 10848 1591 12278 2873 15474 18266
1710,17663 15988 12071 18645 4253 8047 6821 9473 663 13347
1712,15578 13980 8956 6892 10496 2740 12563 17239 14758 6253
1713,9941 3811 2997 7009 20287 10636 5606 667 11107 2674
1722,7147 13123 3880 12393 17404 7550 8749 3403 13678 1014
1725,14826 8491 1111 5606 7506 411 20134 868 12510 5141
1729,3698 7989 14360 1290 6823 3001 13129 16673 16083 4359
1730,9246 6672 5149 9834 9473 18856 15988 8047 3961 12071
1731,9205 17138 19396 16460 10019 1329 11870 553 18266 14837
1734,13980 13237 17239 6253 18728 16471 14758 12563 14591 13139
1736,17281 13154 15942 10089 11006 1023 14229 6472 7224 12507
1740,15312 3413 17764 6 18289 16585 3919 16861 14679 2186
1742,14826 11943 5606 10848 8145 4910 868 7506 12510 8866
1747,8486 3377 1471 14087 18504 6780 8296 6113 14332 12053
1755,5924 8749 15640 15779 11233 6892 16451 17390 14668 14714
1766,10848 2873 20172 20263 13216 2272 2497 411 6103 12436
1770,2674 15578 8956 17239 13980 13237 13139 3885 6253 18381
1777,15578 8956 13980 6892 10496 17239 13237 14758 6253 2740
1806,19243 12393 4052 8749 3648 11257 14453 14714 10880 2765
1807,14826 12436 2497 1111 8539 797 5141 8491 13216 15771
1814,17383 15548 17748 19135 12804 18376 15392 17345 12472 1826
1820,4743 5817 3855 9229 12075 18040 16008 6453 1247 14149
1821,13237 15578 6253 13139 14591 17239 10264 360 2674 18649
1823,19243 8749 14765 4603 12393 15498 1063 17780 17276 2765
1852,1710 9804 2980 14904 16756 18404 2132 16297 16583 5023
1854,10848 20172 2997 11943 8491 2497 4910 5141 16494 8539
1855,3748 1111 19550 10069 19431 8179 9696 1023 3650 11943
1871,16521 13670 19462 17963 11882 19825 9815 3860 15496 1300
1872,15716 13941 14879 1302 9008 11604 19191 16020 5640 6489
1876,2674 9705 541 20134 20172 14826 5606 8956 13237 10250
1878,17586 6971 3511 1023 13267 18490 5186 15341 10591 11882
1880,8956 15578 6253 17597 19662 10496 17239 14395 12563 13139
1881,16433 13402 2581 3876 10346 13624 4346 16905 15779 1698
1883,16583 4998 10691 9441 17657 14904 17131 1180 2132 3410
1885,15781 10706 12599 12639 3790 1587 18332 5359 16820 4026
1898,18615 14213 18254 4710 6409 1012 13043 1473 4998 15092
1900,2090 17247 11006 14612 1935 16298 17281 2085 7430 877
1903,2144 19192 3022 16254 17494 3915 18369 3748 16045 18125
1904,12393 5924 15498 20242 16451 956 18743 15781 1063 12311
1906,5924 1063 15498 20242 8749 2765 4603 7811 12393 6557
1907,8956 15578 13980 6253 3885 2674 6892 14758 18381 10264
1911,3885 13139 10250 17239 11107 9705 8956 6253 5606 15578
1912,16820 648 2997 8767 12639 2780 9941 11107 16601 2674
1916,8356 8138 1944 4543 6695 18361 4148 8001 15886 11916
1927,5576 20242 8749 2765 14765 12599 9963 16973 20468 11896
1930,10848 5606 14826 7506 8145 868 1111 3830 16502 15771
1939,10691 19462 18404 16583 2132 14904 6606 19305 2980 14907
1944,4253 9473 3961 2551 15988 3242 663 12071 9246 5149
1948,12931 4336 16484 2203 5020 7341 4960 3304 16012 11407
1953,9231 18404 14907 19462 56 18361 16708 1060 12075 8045
1957,14149 9229 12075 8169 7197 3750 18040 1253 16114 4023
1958,9003 12623 9257 8045 6408 9231 4743 15050 4800 2508
1959,9231 12075 56 8356 9003 18404 8169 19462 16457 16521
1963,13980 8956 17239 6253 13139 3885 14395 17096 2674 12563
1967,6092 15949 3272 10148 2596 4704 11530 9211 333 13735
1969,1641 13622 15090 19305 14904 12721 9804 4765 16331 16486
1978,9060 15312 9670 7323 6 3413 17764 14679 12295 10694
1979,1023 6823 20532 8437 7889 11740 508 6433 2134 12507
1986,11157 1290 18262 3698 11740 20532 16083 817 8928 8507
1990,10848 5606 14826 10269 797 12510 8539 16494 1714 2627
1993,14837 1385 10019 17138 16460 11870 14313 553 15783 1886
1997,18266 2508 6892 19662 16471 16521 4743 8138 12436 1944
2000,12173 3919 10926 16585 15312 19205 9060 15335 9670 7323
2004,6915 5527 14832 15485 2719 5139 19119 11016 1039 12225
2005,10848 12510 4910 8145 16601 868 16494 20172 5141 8866
2014,10496 12718 10041 3811 12425 13452 10636 9941 11107 5606
2015,20461 6433 1951 6971 9804 15750 16083 6823 4301 14904
2022,8342 13593 1779 5786 8033 4704 16583 12196 19305 1656
2024,20163 13129 12910 4089 11157 4301 7224 18262 13154 5947
2031,1149 10269 20169 1641 11744 5905 18874 13029 10742 18421
2032,648 8767 2997 7009 11070 16601 12639 5100 14826 9291
2036,7961 17635 17663 3961 19969 3242 9473 10834 12071 663
2037,7224 12507 3304 16673 4089 16484 5020 4768 579 11512
2042,4013 20242 13542 8749 12393 956 5924 16973 12599 12436
2045,15578 17239 13237 13980 8956 2674 3885 14591 13139 14826
2057,11794 4998 16080 3360 11743 12237 16316 4812 18963 1828
2061,5765 12718 14885 11896 16436 13452 3694 19536 13251 12425
2068,13980 15578 2740 18728 8956 6253 16471 12563 14591 14395
2070,12910 16756 14360 3698 3001 16673 7989 2980 6433 11715
2074,395 5527 19119 14832 7550 10659 14558 18377 5139 4201
2077,1587 11233 7163 12311 15781 14597 956 15498 11357 3551
2079,10269 637 20169 797 7163 8659 16866 16905 1111 5152
2080,797 15542 16905 15900 3519 6823 6444 3698 2151 10591
2085,15312 11654 17764 9060 6 3413 7323 16585 14679 2212
2086,9205 12919 10019 5675 18266 10910 19060 16274 1886 1385
2096,5606 16820 5100 3885 9705 7009 2437 11070 2997 648
2104,6892 15578 4057 13980 8229 13368 17597 11896 11405 2740
2107,5606 5100 3885 16820 16601 2674 11107 14826 10848 12639
2112,11286 1826 15392 17345 15503 15548 12876 10446 15232 19311
2114,6925 18547 20254 15624 19091 5252 7000 4087 3535 11282
2125,4965 19398 20242 10679 2912 4013 12311 4152 12393 17827
2126,15578 13980 13237 6253 3885 2674 8956 13139 541 15558
2134,13980 8956 15578 19662 14758 11896 10496 3347 13237 16471
2137,8956 14758 17239 13980 16471 10496 13237 12563 2873 2272
2142,17346 14796 11347 18412 12768 7035 10706 1580 699 1858
2162,14826 10848 1111 1714 12510 7506 2627 20172 11943 15542
2164,10636 7394 8281 16615 10894 5541 4013 17034 1482 18418
